eval/episodes,train/loss_critic,eval/return_history,reference_action_mean,rollout/episode_steps,rollout/actions_mean,rollout/episodes,train/param_noise_distance,eval/return,rollout/Q_mean,reference_actor_Q_mean,rollout/return_history,total/duration,obs_rms_mean,ret_rms_std,eval/Q,rollout/return,total/epochs,train/loss_actor,rollout/actions_std,total/steps_per_second,total/episodes,total/steps,reference_action_std,reference_Q_mean,reference_actor_Q_std,obs_rms_std,reference_Q_std,ret_rms_mean
67.0,9.967940330505371,444.11446842064043,0.20055758953094482,1000.0,-0.04886452853679657,67.0,0.0,297.2157087151069,67.13836669921875,145.83114624023438,301.6783223243953,865.7730193138123,0.10511274635791779,1.0,150.66087341308594,301.6783223243953,67,-131.93373107910156,0.6808467507362366,77.38748899001536,67.0,67000,0.7273970246315002,144.56410217285156,1.2025516033172607,2.2894034385681152,1.2370281219482422,0.0
68.0,3.1722943782806396,444.1528714869756,0.025057926774024963,1000.0,-0.047109588980674744,68.0,0.0,446.72587693142685,68.32633972167969,147.64454650878906,299.09029252205096,878.6406245231628,0.10409216582775116,1.0,151.68450927734375,299.09029252205096,68,-136.8821563720703,0.6808995008468628,77.3922785972974,68.0,68000,0.7564086318016052,146.21951293945312,1.4288920164108276,2.2867887020111084,1.4003640413284302,0.0
69.0,29.755386352539062,449.7448933548382,0.1495685577392578,1000.0,-0.04529938846826553,69.0,0.0,830.0023803694979,69.51937103271484,147.60556030273438,299.8401296185392,891.755973815918,0.10344095528125763,1.0,155.5040283203125,299.8401296185392,69,-137.1850128173828,0.6807996034622192,77.37542783676763,69.0,69000,0.73599773645401,146.4991455078125,1.7555506229400635,2.282503128051758,1.570474624633789,0.0
70.0,18.282062530517578,455.26348051303313,0.2227414846420288,1000.0,-0.04293905943632126,70.0,0.0,836.0459944284823,70.70726013183594,149.65286254882812,301.21747787281447,904.648843050003,0.10371753573417664,1.0,156.29847717285156,301.21747787281447,70,-137.6641082763672,0.6799598336219788,77.37809044667165,70.0,70000,0.6980593800544739,148.50335693359375,1.2568817138671875,2.2870676517486572,1.2515021562576294,0.0
71.0,39.186058044433594,455.54858725828484,0.17685909569263458,1000.0,-0.041148312389850616,71.0,0.0,475.50605942590437,71.24561309814453,150.38088989257812,302.4841902705762,917.5804314613342,0.10426810383796692,1.0,124.17347717285156,302.4841902705762,71,-140.15682983398438,0.6804444789886475,77.37741299356803,71.0,71000,0.7504317164421082,148.69772338867188,1.3024375438690186,2.288037061691284,1.5205549001693726,0.0
72.0,12.801033020019531,461.286349197168,0.29018136858940125,1000.0,-0.04054323211312294,72.0,0.0,868.6674468578716,72.44293212890625,151.81996154785156,306.0954544457663,930.4776604175568,0.10443895310163498,1.0,159.3169708251953,306.0954544457663,72,-140.14923095703125,0.680494487285614,77.37961163698398,72.0,72000,0.708913266658783,150.29739379882812,1.430124282836914,2.2949671745300293,1.506017804145813,0.0
73.0,19.497005462646484,462.9086503760089,0.3187255561351776,1000.0,-0.03850740194320679,73.0,0.0,579.7143352525561,73.63453674316406,154.31439208984375,311.72173229127765,943.419460773468,0.10500381886959076,1.0,132.22360229492188,311.72173229127765,73,-143.1149139404297,0.6801841259002686,77.37809429980437,73.0,73000,0.7191197872161865,152.84774780273438,1.3544635772705078,2.3004322052001953,1.2763842344284058,0.0
74.0,33.13583755493164,466.2802099745381,0.3520057201385498,1000.0,-0.0366731733083725,74.0,0.0,712.4040606671717,74.80013275146484,156.1513671875,315.5517020113358,956.2386338710785,0.10533766448497772,1.0,135.656494140625,315.5517020113358,74,-143.00196838378906,0.6799820065498352,77.38654074290078,74.0,74000,0.7045989036560059,154.3934326171875,1.5800457000732422,2.3060786724090576,1.60154128074646,0.0
75.0,11.344172477722168,469.77474708444845,0.1983414888381958,1000.0,-0.03702426701784134,75.0,0.0,728.3704932178182,75.93795776367188,156.90908813476562,314.98135413557895,969.1909916400909,0.10508735477924347,1.0,163.57249450683594,314.98135413557895,75,-147.5130615234375,0.6801654100418091,77.38412825431135,75.0,75000,0.7428336143493652,155.58245849609375,1.1152644157409668,2.303602457046509,1.1684225797653198,0.0
76.0,23.71490478515625,469.1631003317841,0.25362685322761536,1000.0,-0.035631004720926285,76.0,0.0,423.28959388195483,77.08717346191406,158.12429809570312,317.65642553176065,982.0560836791992,0.10540713369846344,1.0,132.82904052734375,317.65642553176065,76,-147.0630645751953,0.6798642873764038,77.38865555953966,76.0,76000,0.7223884463310242,156.45352172851562,1.1916618347167969,2.3051815032958984,1.1561983823776245,0.0
77.0,14.665351867675781,471.12962403735037,0.33998456597328186,1000.0,-0.033994462341070175,77.0,0.0,620.5854256603874,78.23128509521484,160.15206909179688,321.71277988020955,995.2422595024109,0.10592828691005707,1.0,165.0767059326172,321.71277988020955,77,-150.0054931640625,0.6797605752944946,77.36809732988782,77.0,77000,0.6991319060325623,158.89474487304688,1.0800858736038208,2.308288335800171,1.186903476715088,0.0
78.0,11.689413070678711,470.23506631385254,0.23674432933330536,1000.0,-0.03270494192838669,78.0,0.0,401.35412160452086,79.3580093383789,162.3738250732422,323.7087347514523,1008.5385828018188,0.10597937554121017,1.0,132.69711303710938,323.7087347514523,78,-150.18878173828125,0.6792693734169006,77.33962917244908,78.0,78000,0.7091658711433411,160.80531311035156,1.0808666944503784,2.309913158416748,0.9355002641677856,0.0
79.0,20.635536193847656,462.23723305162844,0.4200867712497711,1000.0,-0.0319332554936409,79.0,0.0,-161.59376140184688,80.44705963134766,164.05612182617188,327.59756429385516,1021.7630252838135,0.10620912164449692,1.0,65.63622283935547,327.59756429385516,79,-151.61709594726562,0.6796151399612427,77.31734075820202,79.0,79000,0.6679211854934692,162.48060607910156,1.0990772247314453,2.3116443157196045,0.8951441049575806,0.0
80.0,16.164979934692383,459.54420558844015,0.27094587683677673,1000.0,-0.03204716742038727,80.0,0.0,246.7950359965464,81.55664825439453,165.18800354003906,330.5147305775785,1035.0100972652435,0.10626858472824097,1.0,113.77005004882812,330.5147305775785,80,-152.2404022216797,0.6793807148933411,77.29393192528273,80.0,80000,0.7396509647369385,163.5601348876953,1.1324803829193115,2.313800811767578,0.9187287092208862,0.0
81.0,15.686986923217773,453.8919186318085,0.3527891933917999,1000.0,-0.030157005414366722,81.0,0.0,1.7089621012802123,82.1812744140625,166.75811767578125,331.64579522458695,1048.2250850200653,0.10697277635335922,1.0,65.0259017944336,331.64579522458695,81,-154.81227111816406,0.6798558235168457,77.27347986377323,81.0,81000,0.7137086391448975,165.2737274169922,1.0499560832977295,2.3125853538513184,0.9927806854248047,0.0
82.0,12.173696517944336,456.6140951286928,0.34619808197021484,1000.0,-0.03003755211830139,82.0,0.0,677.1103913763206,83.2446060180664,167.77801513671875,332.38540074567237,1061.4536800384521,0.10708755999803543,1.0,172.99691772460938,332.38540074567237,82,-156.3162384033203,0.6794213652610779,77.2525467121933,82.0,82000,0.6929341554641724,166.31405639648438,0.9540591835975647,2.313660144805908,1.0647201538085938,0.0
83.0,21.910015106201172,456.8890183314944,0.27514904737472534,1000.0,-0.029606083407998085,83.0,0.0,479.4327209612246,84.32846069335938,169.1213836669922,334.90351238470816,1074.696172952652,0.10756310075521469,1.0,120.76176452636719,334.90351238470816,83,-157.23443603515625,0.6794320344924927,77.23113014533526,83.0,83000,0.7084425687789917,167.43898010253906,1.0640970468521118,2.3167951107025146,0.8863787651062012,0.0
84.0,17.01483726501465,460.2335667699214,0.315321147441864,1000.0,-0.027282271534204483,84.0,0.0,737.831087159361,84.23794555664062,171.28060913085938,334.3107999869209,1087.6218938827515,0.1087137833237648,1.0,176.2735137939453,334.3107999869209,84,-156.70729064941406,0.6808381676673889,77.23272257799495,84.0,84000,0.7368017435073853,169.512451171875,1.005285620689392,2.3150534629821777,0.9556580781936646,0.0
85.0,22.582998275756836,454.01830490666487,0.33254560828208923,1000.0,-0.025887124240398407,85.0,0.0,-68.06369160688264,85.30949401855469,172.27273559570312,337.3469239888033,1100.5247421264648,0.10912971943616867,1.0,52.2406005859375,337.3469239888033,85,-158.4820556640625,0.6807569265365601,77.23588279874618,85.0,85000,0.7620468735694885,170.78060913085938,1.2168470621109009,2.3207623958587646,0.9951552748680115,0.0
86.0,24.77434730529785,455.4426442987204,0.44511905312538147,1000.0,-0.02529904432594776,86.0,0.0,576.511492623441,86.37538146972656,173.87789916992188,340.5836386876905,1113.4782712459564,0.1092965230345726,1.0,177.71780395507812,340.5836386876905,86,-159.23477172851562,0.6807963252067566,77.23545418068014,86.0,86000,0.7102023363113403,172.45767211914062,1.0893861055374146,2.325697422027588,0.9475439786911011,0.0
87.0,41.22021484375,452.25668677622997,0.43570151925086975,1000.0,-0.02510742098093033,87.0,0.0,178.26433984205482,87.42961883544922,174.3909149169922,343.47735373470994,1126.3365609645844,0.10940322279930115,1.0,88.30126953125,343.47735373470994,87,-160.41055297851562,0.6806001663208008,77.24156616694924,87.0,87000,0.7116070985794067,172.7170867919922,1.4121026992797852,2.3276400566101074,1.3533679246902466,0.0
88.0,46.4075813293457,451.5926388705382,0.4020744264125824,1000.0,-0.02516777627170086,88.0,0.0,393.82047107535703,88.46964263916016,176.75732421875,345.2827740964693,1139.271518945694,0.10945670306682587,1.0,126.59725189208984,345.2827740964693,88,-163.57522583007812,0.6808247566223145,77.24234173907645,88.0,88000,0.7250320315361023,174.83355712890625,0.7949212193489075,2.3297154903411865,0.7714124917984009,0.0
89.0,48.51072311401367,452.5292759236307,0.39674821496009827,1000.0,-0.02499006874859333,89.0,0.0,534.9533365957661,89.49964904785156,177.8087158203125,348.35767737384026,1152.1822967529297,0.10960614681243896,1.0,162.91990661621094,348.35767737384026,89,-165.59544372558594,0.6806920766830444,77.24472095328929,89.0,89000,0.7282575964927673,176.41119384765625,0.7122411131858826,2.331460952758789,0.7182761430740356,0.0
90.0,24.196094512939453,448.680503271641,0.3394135534763336,1000.0,-0.02302202209830284,90.0,0.0,106.13973724455498,90.48310852050781,177.62399291992188,346.63276643486006,1165.1941921710968,0.10953713953495026,1.0,87.77778625488281,346.63276643486006,90,-164.45724487304688,0.6799027323722839,77.24034380252422,90.0,90000,0.6926999688148499,176.60121154785156,0.8727066516876221,2.333371877670288,0.7000349164009094,0.0
91.0,36.333824157714844,444.6651152733666,0.2676827609539032,1000.0,-0.02131221815943718,91.0,0.0,83.28019542866656,91.26787567138672,177.0951385498047,350.0988720428396,1178.2370674610138,0.11014498025178909,1.0,75.04253387451172,350.0988720428396,91,-165.83663940429688,0.6797021627426147,77.23403253310995,91.0,91000,0.6687123775482178,175.9385986328125,1.5431662797927856,2.3380041122436523,1.212592363357544,0.0
92.0,34.99800491333008,447.38281691594426,0.38624992966651917,1000.0,-0.01959344744682312,92.0,0.0,694.6936663905165,92.28204345703125,178.77578735351562,354.16552768055647,1191.2726781368256,0.110740065574646,1.0,162.0982208251953,354.16552768055647,92,-166.57449340820312,0.6795593500137329,77.22833041373018,92.0,92000,0.711873471736908,177.22470092773438,1.8291479349136353,2.342456579208374,1.7191047668457031,0.0
93.0,38.03340148925781,450.8936172958828,0.3835615813732147,1000.0,-0.018459049984812737,93.0,0.0,773.8872522502297,93.26131439208984,179.34652709960938,356.026092599697,1204.2580358982086,0.11086555570363998,1.0,156.2947540283203,356.026092599697,93,-168.19349670410156,0.6790035367012024,77.22597419134925,93.0,93000,0.7366331815719604,177.388671875,1.6986008882522583,2.3421270847320557,1.5600175857543945,0.0
94.0,13.663806915283203,451.8934484212094,0.35392728447914124,1000.0,-0.016894515603780746,94.0,0.0,544.8777430765808,94.2587890625,181.49978637695312,359.3969072536293,1217.2225482463837,0.11143046617507935,1.0,164.49119567871094,359.3969072536293,94,-169.6914825439453,0.679482638835907,77.22499072616014,94.0,94000,0.6610820293426514,180.16848754882812,1.4707340002059937,2.346100091934204,1.2927343845367432,0.0
95.0,14.260165214538574,451.3236568389416,0.38297057151794434,1000.0,-0.015337328426539898,95.0,0.0,397.76324810576637,94.9312515258789,182.28060913085938,361.75192252235627,1230.1340591907501,0.11185718327760696,1.0,112.74085235595703,361.75192252235627,95,-170.3286895751953,0.6798487901687622,77.22735525467543,95.0,95000,0.6958409547805786,180.664306640625,0.907706618309021,2.345912218093872,0.7455453276634216,0.0
96.0,49.17997741699219,453.0374166981894,0.40161141753196716,1000.0,-0.013874530792236328,96.0,0.0,615.8446033267396,95.85979461669922,183.33441162109375,359.9717276845252,1243.122282743454,0.11164755374193192,1.0,168.85494995117188,359.9717276845252,96,-170.947265625,0.6796421408653259,77.22490484856971,96.0,96000,0.671042263507843,181.7984619140625,1.031258225440979,2.342961311340332,0.8542162179946899,0.0
97.0,37.67426681518555,451.38944746510083,0.49730077385902405,1000.0,-0.013641098514199257,97.0,0.0,293.184401088599,96.82548522949219,183.29116821289062,363.3630102102311,1256.2634499073029,0.1117485836148262,1.0,142.29080200195312,363.3630102102311,97,-173.15396118164062,0.6792360544204712,77.21310367435862,97.0,97000,0.5760252475738525,182.3607177734375,1.1758394241333008,2.343661069869995,1.0610727071762085,0.0
98.0,16.666501998901367,446.170222490721,0.5140145421028137,1000.0,-0.012075716629624367,98.0,0.0,-60.09460002412275,97.78512573242188,184.33592224121094,366.8269631781104,1269.4803273677826,0.11219941079616547,1.0,111.34782409667969,366.8269631781104,98,-176.34921264648438,0.6791775226593018,77.19694262864171,98.0,98000,0.5980442762374878,183.3717498779297,1.3704793453216553,2.3458921909332275,1.3104232549667358,0.0
99.0,3.6266205310821533,445.71655182140483,0.5699827075004578,1000.0,-0.007853117771446705,99.0,0.0,401.25682622841566,97.02954864501953,185.4507293701172,360.9261488870579,1282.668024778366,0.1135113462805748,1.0,173.21099853515625,360.9261488870579,99,-174.68727111816406,0.6806367635726929,77.18287046027076,99.0,99000,0.6030402183532715,184.21588134765625,1.0423880815505981,2.3395886421203613,0.9374666810035706,0.0
100.0,37.05253601074219,437.8101359128505,0.5433729290962219,1000.0,-0.007344946265220642,100.0,0.0,-344.9250390340216,97.58513641357422,186.77371215820312,362.3068130578107,1295.859519481659,0.11402597278356552,1.0,32.072898864746094,362.3068130578107,100,-174.78045654296875,0.6811930537223816,77.16885858121395,100.0,100000,0.6934463381767273,185.24203491210938,0.9920067191123962,2.339306116104126,0.8596456050872803,0.0
101.0,32.95746612548828,445.7084404708662,0.23051194846630096,1000.0,-0.005798115860670805,101.0,0.0,440.8540169336995,98.53804779052734,187.93063354492188,370.735513247975,1309.0870716571808,0.11446618288755417,1.0,164.37884521484375,365.306771214076,101,-175.83587646484375,0.6811609268188477,77.15300394200939,101.0,101000,0.7442335486412048,186.49830627441406,0.9617355465888977,2.345111131668091,0.9399097561836243,0.0
102.0,59.0142936706543,453.72166727479197,0.3304675221443176,1000.0,-0.00712960259988904,102.0,0.0,317.25729237175733,99.46833038330078,188.1428680419922,379.9152354039306,1322.332925081253,0.11443346738815308,1.0,135.507080078125,366.8727521360136,102,-174.1758575439453,0.6808739900588989,77.1363989093234,102.0,102000,0.7284786701202393,186.8042449951172,1.0930750370025635,2.345478057861328,1.0075359344482422,0.0
103.0,27.313081741333008,459.0961515293647,0.40867969393730164,1000.0,-0.006710251793265343,103.0,0.0,127.02369308370321,100.38906860351562,189.30389404296875,388.20630792199205,1335.4956254959106,0.11448830366134644,1.0,128.4883270263672,367.16885978595207,103,-175.90345764160156,0.680510938167572,77.12492503429424,103.0,103000,0.7109532952308655,188.01438903808594,1.0780949592590332,2.346055507659912,0.9728003740310669,0.0
104.0,4.267026901245117,466.16444665427895,0.24416939914226532,1000.0,-0.005292763002216816,104.0,0.0,341.6026909382069,101.30865478515625,190.04379272460938,399.65765473028614,1348.5142793655396,0.1147993952035904,1.0,161.90687561035156,369.8050452827001,104,-180.3036346435547,0.6799357533454895,77.121912308508,104.0,104000,0.7348748445510864,188.6190948486328,1.1674604415893555,2.349191904067993,0.9980623126029968,0.0
105.0,39.958412170410156,476.6737237377246,0.33265209197998047,1000.0,-0.005313762463629246,105.0,0.0,473.5173851205076,102.21375274658203,191.412353515625,407.65213643445963,1361.5511965751648,0.11481833457946777,1.0,197.56825256347656,370.23276312183043,105,-180.5513458251953,0.6797451972961426,77.11792275172331,105.0,105000,0.6812992095947266,189.91683959960938,1.5039080381393433,2.3539352416992188,1.1902893781661987,0.0
106.0,26.416440963745117,488.3247918821816,0.17075859010219574,1000.0,-0.00482660997658968,106.0,0.0,540.1030459978972,103.11432647705078,191.15426635742188,417.2053224691309,1374.5559327602386,0.11492472887039185,1.0,176.43504333496094,371.3910582335189,106,-179.26246643066406,0.6796658635139465,77.11581425947648,106.0,106000,0.715803861618042,189.81411743164062,1.63518488407135,2.357619047164917,1.4091707468032837,0.0
107.0,39.748287200927734,500.86427059187844,0.49913087487220764,1000.0,-0.004035227466374636,107.0,0.0,733.2176245482864,104.0060806274414,191.42572021484375,427.0818985745396,1387.5003998279572,0.11512045562267303,1.0,199.6920166015625,373.00724654901956,107,-180.96755981445312,0.6797167062759399,77.11709489472395,107.0,107000,0.7025324702262878,190.1136474609375,1.5900541543960571,2.3603177070617676,1.4347068071365356,0.0
