total/steps,rollout/actions_std,ret_rms_mean,total/episodes,total/epochs,rollout/return,rollout/Q_mean,eval/Q,ret_rms_std,rollout/episode_steps,eval/return,reference_Q_std,eval/return_history,reference_action_std,train/param_noise_distance,train/loss_actor,train/loss_critic,obs_rms_mean,rollout/episodes,rollout/actions_mean,eval/episodes,obs_rms_std,reference_Q_mean,reference_actor_Q_mean,reference_actor_Q_std,total/duration,rollout/return_history,reference_action_mean,total/steps_per_second
43000,0.6788802742958069,0.0,43.0,43,75.37865381224213,50.07951736450195,132.5283203125,1.0,1000.0,681.3171451951005,1.3538297414779663,135.25806701566742,0.9130699634552002,0.0,-124.72844696044922,16.30295753479004,0.14359942078590393,43.0,0.004205986857414246,43.0,2.5909039974212646,115.45068359375,117.06522369384766,1.408616304397583,781.9557478427887,75.37865381224213,-0.1378157138824463,54.99032409266861
44000,0.678202748298645,0.0,44.0,44,85.24529111806808,51.98072052001953,134.86099243164062,1.0,1000.0,386.86749827462825,1.2603044509887695,140.9764631806438,0.8826072812080383,0.0,-128.13038635253906,16.15034294128418,0.14440025389194489,44.0,0.001351240323856473,44.0,2.5957999229431152,119.05570983886719,120.23381042480469,1.6233696937561035,800.0819790363312,85.24529111806808,-0.17695236206054688,54.994364518741385
45000,0.6774500012397766,0.0,45.0,45,95.979370804563,53.873146057128906,139.08921813964844,1.0,1000.0,641.9881989163259,1.218441128730774,152.11005730810342,0.8774856925010681,0.0,-130.75625610351562,14.280591011047363,0.1454917937517166,45.0,9.251596202375367e-05,45.0,2.6063225269317627,121.13168334960938,122.43478393554688,1.7883126735687256,818.2414371967316,95.979370804563,-0.2583843767642975,54.99599256934302
46000,0.6779775023460388,0.0,46.0,46,104.38456958918087,55.73506164550781,141.1075439453125,1.0,1000.0,580.005961719922,0.9037530422210693,161.4121421866212,0.8617338538169861,0.0,-133.61854553222656,21.813217163085938,0.14646892249584198,46.0,-2.5367404305143282e-05,46.0,2.6101322174072266,123.28358459472656,124.13996887207031,1.0006916522979736,836.4649839401245,104.38456958918087,-0.27061519026756287,54.993336102749225
47000,0.6768928170204163,0.0,47.0,47,116.32539967458953,57.58608627319336,143.9608154296875,1.0,1000.0,623.4553829984491,0.8313419222831726,171.24284943793668,0.8499892354011536,0.0,-136.60226440429688,9.98302936553955,0.14754849672317505,47.0,-0.0019964694511145353,47.0,2.6141650676727295,126.30377197265625,127.32548522949219,0.9546780586242676,854.6670155525208,116.32539967458953,-0.2669215202331543,54.99217723947809
48000,0.6758993268013,0.0,48.0,48,124.08964986251617,59.39794921875,146.7691192626953,1.0,1000.0,687.2915521628455,0.7499020099639893,181.993864078039,0.7116354703903198,0.0,-139.7855682373047,19.764989852905273,0.1481713354587555,48.0,-0.004735151305794716,48.0,2.6185295581817627,128.93453979492188,130.54222106933594,1.0490139722824097,872.8113386631012,124.08964986251617,-0.5054256916046143,54.99470260494364
49000,0.6747096180915833,0.0,49.0,49,133.4839708470905,61.196807861328125,149.9378204345703,1.0,1000.0,769.5804481300191,1.026482105255127,193.9854270178753,0.7525888681411743,0.0,-142.62965393066406,6.945979595184326,0.14926345646381378,49.0,-0.004669353365898132,49.0,2.6298537254333496,132.4095916748047,133.8621826171875,0.9102898836135864,890.8961319923401,133.4839708470905,-0.39962419867515564,55.00080002639556
50000,0.6749985218048096,0.0,50.0,50,140.73080164318353,62.97050476074219,149.34197998046875,1.0,1000.0,259.0673540622227,0.9398141503334045,195.28706555876227,0.7869115471839905,0.0,-145.38653564453125,13.100590705871582,0.14965952932834625,50.0,-0.008212755434215069,50.0,2.639059543609619,135.97885131835938,137.19827270507812,0.8747401833534241,909.1199510097504,140.73080164318353,-0.3179647922515869,54.99824302003878
51000,0.6750583648681641,0.0,51.0,51,149.579065765217,64.73348236083984,154.1249542236328,1.0,1000.0,653.5094782053237,0.8604030609130859,204.27181874791052,0.7948525547981262,0.0,-148.10081481933594,27.862903594970703,0.15069639682769775,51.0,-0.00849056988954544,51.0,2.6490910053253174,139.40740966796875,140.49078369140625,0.8170228004455566,927.2014896869659,149.579065765217,-0.3567245900630951,55.004225691244514
52000,0.6754456758499146,0.0,52.0,52,154.95137082421405,66.45296478271484,154.18228149414062,1.0,1000.0,202.02098782957773,0.7753092050552368,204.22853353794258,0.8123356699943542,0.0,-151.40321350097656,7.62314510345459,0.1512766033411026,52.0,-0.010039886459708214,52.0,2.663616180419922,143.67758178710938,145.08604431152344,1.0631687641143799,945.3599462509155,154.95137082421405,-0.3083992302417755,55.005503677430255
53000,0.6759881377220154,0.0,53.0,53,159.6809941783411,68.15108489990234,158.7837677001953,1.0,1000.0,427.6116715597459,0.9817574620246887,208.4433097270332,0.7825931906700134,0.0,-153.77899169921875,16.202524185180664,0.1521730124950409,53.0,-0.010219689458608627,53.0,2.672991991043091,146.5443115234375,147.49441528320312,0.8641839623451233,963.5088951587677,159.6809941783411,-0.28007805347442627,55.007276285982414
54000,0.6757954955101013,0.0,54.0,54,164.55229552984844,69.83895874023438,160.88299560546875,1.0,1000.0,575.726531052876,0.9743841886520386,215.24485086269695,0.7584577798843384,0.0,-156.18026733398438,11.897429466247559,0.15303398668766022,54.0,-0.010307800024747849,54.0,2.6848981380462646,148.40728759765625,149.5743865966797,1.3763937950134277,981.6480016708374,164.55229552984844,-0.2835654318332672,55.00953489243396
55000,0.6746501326560974,0.0,55.0,55,171.51944618931094,71.5035629272461,163.3719940185547,1.0,1000.0,791.8730796866083,0.9714769124984741,225.72900047767715,0.8268169164657593,0.0,-158.02227783203125,23.5855770111084,0.15417063236236572,55.0,-0.008954926393926144,55.0,2.691995143890381,150.84146118164062,152.423828125,1.5490254163742065,999.7309300899506,171.51944618931094,-0.19630290567874908,55.01480282804833
56000,0.6742630004882812,0.0,56.0,56,177.65429340913306,73.14269256591797,164.5708465576172,1.0,1000.0,684.358500512018,0.9131079316139221,233.9188129782904,0.8256010413169861,0.0,-159.83558654785156,18.395719528198242,0.15483255684375763,56.0,-0.009291884489357471,56.0,2.694631576538086,153.38255310058594,154.54205322265625,0.9331793189048767,1017.8219010829926,177.65429340913306,-0.06275457888841629,55.01944882539308
57000,0.6735146045684814,0.0,57.0,57,180.29335949692057,74.73033142089844,162.90475463867188,1.0,1000.0,522.4131925766453,1.0614937543869019,238.98011788352468,0.7739507555961609,0.0,-161.11248779296875,38.94239807128906,0.15556518733501434,57.0,-0.008527558296918869,57.0,2.6912693977355957,154.92337036132812,156.31234741210938,0.8305277824401855,1035.949155330658,180.29335949692057,-0.20552241802215576,55.022005381921026
58000,0.6736695170402527,0.0,58.0,58,182.68958907559895,76.27326202392578,165.44851684570312,1.0,1000.0,587.6282769487905,0.9140926003456116,244.99129303982235,0.8248363733291626,0.0,-162.24066162109375,22.721435546875,0.15585698187351227,58.0,-0.010357862338423729,58.0,2.692025899887085,156.21615600585938,157.77685546875,0.9589020013809204,1054.018928527832,182.68958907559895,-0.1238645538687706,55.02747477316151
59000,0.6725847125053406,0.0,59.0,59,185.64356744505852,77.771240234375,166.44320678710938,1.0,1000.0,505.47459915846287,0.9731708765029907,249.4062643299688,0.7613888382911682,0.0,-162.660888671875,24.065776824951172,0.15629756450653076,59.0,-0.011515352874994278,59.0,2.689595937728882,156.77371215820312,158.2124786376953,1.1290769577026367,1072.239478111267,185.64356744505852,-0.15213055908679962,55.02502118643082
60000,0.6723822951316833,0.0,60.0,60,184.1430629480552,79.21900939941406,166.9503936767578,1.0,1000.0,623.0183235848311,0.7129987478256226,255.6331319842165,0.8049129247665405,0.0,-163.4403533935547,19.176334381103516,0.15655481815338135,60.0,-0.011600395664572716,60.0,2.679475784301758,157.7816925048828,158.65936279296875,1.0689481496810913,1090.4823610782623,184.1430629480552,-0.07155130058526993,55.021522714656626
61000,0.6718980073928833,0.0,61.0,61,191.0164532322689,80.66241455078125,163.06077575683594,1.0,1000.0,164.2914331674977,0.9108623266220093,254.13572708558178,0.7772674560546875,0.0,-163.9174041748047,11.750411033630371,0.157599538564682,61.0,-0.009877661243081093,61.0,2.6827774047851562,157.625244140625,158.79823303222656,0.9989925622940063,1108.673938035965,191.0164532322689,0.10903177410364151,55.02068543981701
62000,0.6724047660827637,0.0,62.0,62,186.09214428336637,81.94408416748047,159.71372985839844,1.0,1000.0,-419.6668655875025,2.2053098678588867,243.2679433327901,0.676970362663269,0.0,-164.32009887695312,12.696642875671387,0.1566116362810135,62.0,-0.0072114113718271255,62.0,2.677307605743408,158.96127319335938,160.05905151367188,2.2564892768859863,1127.0150237083435,186.09214428336637,0.23798434436321259,55.01257631508271
63000,0.6738101840019226,0.0,63.0,63,177.39576222121244,83.17530822753906,158.1470947265625,1.0,1000.0,-463.66724515575225,0.7000452876091003,232.046749864718,0.6962066888809204,0.0,-164.46182250976562,6.196842670440674,0.1561216115951538,63.0,-0.0012074339902028441,63.0,2.663760185241699,157.86734008789062,158.69850158691406,0.8477898240089417,1145.5095300674438,177.39576222121244,0.22809195518493652,54.99735999253604
64000,0.6748436093330383,0.0,64.0,64,175.42188579341845,84.42160034179688,169.09918212890625,1.0,1000.0,587.5895282355074,1.1581653356552124,237.60210577676162,0.6533003449440002,0.0,-164.8408660888672,34.578617095947266,0.1558362990617752,64.0,-0.0006607856485061347,64.0,2.6643362045288086,156.03353881835938,157.36399841308594,1.8328577280044556,1163.74072265625,175.42188579341845,-0.37708887457847595,54.99506784803349
65000,0.6753908395767212,0.0,65.0,65,177.52501497446548,85.70379638671875,169.68812561035156,1.0,1000.0,501.3465691250043,1.2159847021102905,241.6597129051961,0.6980117559432983,0.0,-165.9639129638672,13.809526443481445,0.15622207522392273,65.0,-0.0016233172500506043,65.0,2.6753807067871094,157.7236785888672,158.82220458984375,1.3915514945983887,1181.8995015621185,177.52501497446548,-0.22611308097839355,54.99621576461399
66000,0.6756607294082642,0.0,66.0,66,182.56447271502682,86.98771667480469,171.84661865234375,1.0,1000.0,657.9549704613285,1.4189659357070923,247.96721680756175,0.8087359070777893,0.0,-166.99781799316406,20.319561004638672,0.1569914072751999,66.0,-0.0019915509037673473,66.0,2.685472011566162,158.38975524902344,159.87750244140625,1.2947423458099365,1200.0879516601562,182.56447271502682,0.026318887248635292,54.9959691776741
67000,0.6753321290016174,0.0,67.0,67,186.88625536045066,88.2429428100586,170.28375244140625,1.0,1000.0,452.60570894541036,0.7992052435874939,251.0215226603655,0.8180252313613892,0.0,-167.47265625,25.86794662475586,0.15762659907341003,67.0,-0.0023308859672397375,67.0,2.692868709564209,158.7794189453125,159.90802001953125,0.7685942053794861,1218.2868044376373,186.88625536045066,-0.033883869647979736,54.99526035737314
68000,0.6757352948188782,0.0,68.0,68,192.77737823125833,89.47721862792969,172.13467407226562,1.0,1000.0,554.7118877458252,0.7634870409965515,255.48755744103406,0.8175435066223145,0.0,-168.29408264160156,12.560608863830566,0.15845507383346558,68.0,-0.0028917700983583927,68.0,2.7018423080444336,159.07232666015625,160.46214294433594,0.8609091639518738,1236.389984369278,192.77737823125833,0.0975244864821434,54.99882792619755
69000,0.6746120452880859,0.0,69.0,69,196.07397450920598,90.67935943603516,172.4352569580078,1.0,1000.0,338.99887806005296,1.5577391386032104,256.6978664355126,0.7652227282524109,0.0,-169.51927185058594,12.938543319702148,0.1589922457933426,69.0,-0.002731450367718935,69.0,2.7022545337677,160.4457244873047,160.9564208984375,1.2540132999420166,1254.624153137207,196.07397450920598,0.25883957743644714,54.996550024534784
70000,0.675413191318512,0.0,70.0,70,195.41092139908133,91.8384017944336,175.5596466064453,1.0,1000.0,661.4073294409869,1.9140595197677612,262.4794301927337,0.7925382852554321,0.0,-170.84669494628906,38.177146911621094,0.15913362801074982,70.0,-0.0030497268307954073,70.0,2.701923370361328,159.81912231445312,160.92056274414062,2.164134979248047,1272.8614573478699,195.41092139908133,0.27181652188301086,54.99420191876324
71000,0.6755091547966003,0.0,71.0,71,200.4596662971799,93.0173110961914,176.5464324951172,1.0,1000.0,714.7712104439966,1.458462119102478,268.84973695683595,0.8030760288238525,0.0,-171.64617919921875,13.924247741699219,0.16002194583415985,71.0,-0.0013543678214773536,71.0,2.7046992778778076,161.17364501953125,162.28628540039062,1.5483967065811157,1290.9661376476288,200.4596662971799,0.2712448835372925,54.99756959495057
72000,0.6754103899002075,0.0,72.0,72,202.22232611760796,94.16139221191406,170.43991088867188,1.0,1000.0,180.83925082050345,2.5375709533691406,267.62736909383125,0.7985811233520508,0.0,-172.25369262695312,11.851412773132324,0.1598866730928421,72.0,-0.004308342467993498,72.0,2.7056686878204346,161.933349609375,163.30804443359375,2.904482841491699,1309.2079014778137,202.22232611760796,0.2738473117351532,54.9950851340933
73000,0.6763401627540588,0.0,73.0,73,194.1123324511353,95.10275268554688,176.99493408203125,1.0,1000.0,576.7461330282063,1.5132728815078735,271.86187270937063,0.8128348588943481,0.0,-172.5783233642578,26.67538833618164,0.15907229483127594,73.0,-0.002885662019252777,73.0,2.700265407562256,162.45062255859375,163.79257202148438,1.602176547050476,1327.2932603359222,194.1123324511353,0.26368948817253113,54.999149156776824
74000,0.6762241721153259,0.0,74.0,74,197.52222296364167,96.21414947509766,172.49517822265625,1.0,1000.0,79.27396630059877,1.0229103565216064,269.25933343357644,0.8234765529632568,0.0,-173.1298370361328,27.889188766479492,0.159615159034729,74.0,-0.0031373798847198486,74.0,2.7061991691589355,163.2799072265625,164.223876953125,1.1379938125610352,1345.4906032085419,197.52222296364167,0.2756904363632202,54.99852605698987
75000,0.6770275831222534,0.0,75.0,75,199.48630677464158,97.30094146728516,176.80712890625,1.0,1000.0,567.657023666138,0.9632890820503235,273.23796930334396,0.8127469420433044,0.0,-173.91246032714844,17.74279022216797,0.1600969433784485,75.0,-0.0026382498908787966,75.0,2.7104711532592773,162.63023376464844,163.74501037597656,1.197999358177185,1363.660966873169,199.48630677464158,0.24286526441574097,54.99900768735253
76000,0.6776738166809082,0.0,76.0,76,202.99976755469837,98.3489761352539,177.782958984375,1.0,1000.0,501.47227477353556,1.8336529731750488,276.241052270057,0.7754191756248474,0.0,-174.39283752441406,20.864904403686523,0.16050001978874207,76.0,-0.0030022617429494858,76.0,2.7131378650665283,163.36410522460938,164.57557678222656,1.964097023010254,1381.8059000968933,202.99976755469837,0.13436461985111237,55.000488849172534
77000,0.6784121990203857,0.0,77.0,77,202.93408983820459,99.3543472290039,179.40679931640625,1.0,1000.0,577.191685046794,1.4964443445205688,280.14950204637825,0.8241886496543884,0.0,-175.03395080566406,26.99704360961914,0.16053614020347595,77.0,-0.004259313456714153,77.0,2.723843574523926,164.77975463867188,165.9798583984375,1.604278802871704,1399.881310224533,202.93408983820459,0.23432715237140656,55.00466320794699
78000,0.6785480380058289,0.0,78.0,78,204.1207167660995,100.36282348632812,178.99105834960938,1.0,1000.0,598.7868867799293,1.4302176237106323,284.23459672244945,0.7560073137283325,0.0,-174.5145263671875,36.47488784790039,0.16088362038135529,78.0,-0.004139848984777927,78.0,2.723816156387329,163.39601135253906,163.99179077148438,1.3547577857971191,1417.9979119300842,204.1207167660995,0.26090097427368164,55.00713318669955
79000,0.678593635559082,0.0,79.0,79,204.3331984548555,101.3051528930664,176.88734436035156,1.0,1000.0,349.91672345640984,1.7706984281539917,285.06601604819576,0.7584900259971619,0.0,-175.1008758544922,37.260009765625,0.16080591082572937,79.0,-0.005125035066157579,79.0,2.725511074066162,163.96304321289062,165.095947265625,1.6500213146209717,1436.2119777202606,204.3331984548555,-0.03364261984825134,55.005807795447375
80000,0.6783095002174377,0.0,80.0,80,206.1641721439255,102.26667785644531,170.86785888671875,1.0,1000.0,-25.68921166870437,1.5193514823913574,281.18157570173446,0.790166437625885,0.0,-175.28175354003906,24.954545974731445,0.16086189448833466,80.0,-0.006787208374589682,80.0,2.724799156188965,165.2908935546875,166.2050018310547,1.4718599319458008,1454.4588344097137,206.1641721439255,0.025689581409096718,55.00327551894425
81000,0.6776226758956909,0.0,81.0,81,209.81490457977705,103.21011352539062,168.61575317382812,1.0,1000.0,-295.7916745228861,0.8767023682594299,274.05844915575153,0.7163682579994202,0.0,-175.61402893066406,29.255971908569336,0.16103273630142212,81.0,-0.007792639546096325,81.0,2.7235584259033203,165.10853576660156,166.7525634765625,1.0787967443466187,1472.6923036575317,209.81490457977705,-0.3175543546676636,55.00130597466353
82000,0.6780635118484497,0.0,82.0,82,202.97508161520517,104.02520751953125,167.7090301513672,1.0,1000.0,-255.78875329321096,1.24122154712677,267.5968979063739,0.7517585158348083,0.0,-176.07318115234375,32.228172302246094,0.15948180854320526,82.0,-0.010336054489016533,82.0,2.723658323287964,165.53854370117188,166.40940856933594,1.4065190553665161,1490.9791116714478,202.97508161520517,-0.16280099749565125,54.997417038307596
83000,0.6781154274940491,0.0,83.0,83,203.57072770194162,104.90252685546875,179.5442657470703,1.0,1000.0,417.19794061649293,1.2824809551239014,269.39932010770065,0.7487442493438721,0.0,-176.9950714111328,19.166528701782227,0.15880995988845825,83.0,-0.012212933041155338,83.0,2.72049617767334,165.69754028320312,167.4022216796875,1.5546612739562988,1509.2170538902283,203.57072770194162,-0.2223978042602539,54.995402938268775
84000,0.6792916655540466,0.0,84.0,84,204.92580059867828,105.78446197509766,179.1295928955078,1.0,1000.0,349.14760699471196,1.3738354444503784,270.34870447540317,0.769378125667572,0.0,-177.48321533203125,18.672752380371094,0.15885214507579803,84.0,-0.011804362758994102,84.0,2.7164478302001953,167.28819274902344,168.5540771484375,1.3398432731628418,1527.4108209609985,204.92580059867828,-0.014066998846828938,54.99502743286175
85000,0.6795462369918823,0.0,85.0,85,206.56602763308953,106.66706085205078,180.67324829101562,1.0,1000.0,566.65300908591,1.3934340476989746,273.8346374708209,0.7716761231422424,0.0,-177.36807250976562,35.873477935791016,0.1589660793542862,85.0,-0.012986961752176285,85.0,2.714792013168335,167.8296356201172,168.99343872070312,1.3195807933807373,1545.5612843036652,206.56602763308953,-0.06459742039442062,54.99620161506295
86000,0.6792911887168884,0.0,86.0,86,207.1102679405969,107.51273345947266,180.07574462890625,1.0,1000.0,480.25557756409637,1.542533278465271,276.2348809602776,0.7692698240280151,0.0,-176.6928253173828,18.172691345214844,0.1592656970024109,86.0,-0.012524952180683613,86.0,2.713688850402832,168.3904266357422,169.50042724609375,1.4826232194900513,1563.7584674358368,207.1102679405969,0.057076770812273026,54.995705405207474
87000,0.6783741116523743,0.0,87.0,87,208.03630733405882,108.32782745361328,174.73316955566406,1.0,1000.0,-22.792303716677537,1.3354817628860474,272.797786883531,0.7874059081077576,0.0,-176.19508361816406,28.821054458618164,0.15947218239307404,87.0,-0.012884792871773243,87.0,2.709774971008301,168.5470733642578,169.83895874023438,1.3687583208084106,1582.0536515712738,208.03630733405882,-0.04195256158709526,54.99181390820267
88000,0.678380012512207,0.0,88.0,88,209.8100963503916,109.11637878417969,177.6773223876953,1.0,1000.0,401.5798180401275,1.2576566934585571,274.26121905576497,0.772022008895874,0.0,-175.72381591796875,20.767745971679688,0.15941834449768066,88.0,-0.013684314675629139,88.0,2.707054853439331,167.12661743164062,168.34600830078125,1.2503348588943481,1600.1608798503876,209.8100963503916,-0.15958045423030853,54.994470311152625
89000,0.6778411269187927,0.0,89.0,89,209.54765918117008,109.8650894165039,177.0760955810547,1.0,1000.0,336.3451460240201,1.1039305925369263,274.95879126889145,0.7596041560173035,0.0,-175.37957763671875,14.268169403076172,0.1588236689567566,89.0,-0.015070647932589054,89.0,2.7038843631744385,165.60809326171875,166.5174560546875,1.1057801246643066,1618.467535495758,209.54765918117008,-0.17008137702941895,54.9902905360027
90000,0.6781166195869446,0.0,90.0,90,210.3253194872602,110.6164779663086,177.67025756835938,1.0,1000.0,582.3952162756196,1.1391024589538574,278.374751546744,0.7682780027389526,0.0,-174.34353637695312,38.894447326660156,0.15919815003871918,90.0,-0.014291787520051003,90.0,2.7025771141052246,164.1002197265625,164.94163513183594,1.0863087177276611,1636.7118470668793,210.3253194872602,-0.08375426381826401,54.98829874133759
91000,0.6777125000953674,0.0,91.0,91,213.32562545490123,111.35466003417969,177.24041748046875,1.0,1000.0,434.5694904152994,1.2430405616760254,280.0911772485963,0.7531153559684753,0.0,-174.23941040039062,27.346668243408203,0.15953227877616882,91.0,-0.014787153340876102,91.0,2.701129913330078,163.74456787109375,164.684326171875,1.3332629203796387,1655.2010607719421,213.32562545490123,-0.28011396527290344,54.978215128475085
92000,0.6776298880577087,0.0,92.0,92,212.79708142317426,112.04926300048828,176.9358673095703,1.0,1000.0,387.80550464376745,1.353901982307434,281.2619851550655,0.807579755783081,0.0,-173.91384887695312,20.60131072998047,0.1596415787935257,92.0,-0.015281664207577705,92.0,2.697148561477661,164.8694610595703,166.02711486816406,1.7051373720169067,1673.830420255661,212.79708142317426,-0.13492058217525482,54.963751934887114
93000,0.6773260235786438,0.0,93.0,93,214.9553803223787,112.75078582763672,175.879150390625,1.0,1000.0,193.00080659608116,1.4406956434249878,280.31294022432377,0.8459003567695618,0.0,-174.53189086914062,36.30718231201172,0.15978936851024628,93.0,-0.01598522625863552,93.0,2.698035955429077,164.4780731201172,165.48489379882812,1.4054770469665527,1692.3246788978577,214.9553803223787,-0.04955245926976204,54.9539938521532
94000,0.6776307821273804,0.0,94.0,94,215.5669050273633,113.43204498291016,176.87646484375,1.0,1000.0,472.6286786793462,1.5196281671524048,282.3588523355474,0.866389811038971,0.0,-174.5193328857422,19.381345748901367,0.15965943038463593,94.0,-0.019037866964936256,94.0,2.698998212814331,164.92620849609375,165.91671752929688,1.6876273155212402,1710.9173913002014,215.5669050273633,-0.0756179690361023,54.94128499597825
95000,0.6772900819778442,0.0,95.0,95,216.5766152872816,114.09530639648438,176.6279296875,1.0,1000.0,347.58052177782366,1.2545748949050903,283.0453962244135,0.8679009079933167,0.0,-174.1683349609375,36.899696350097656,0.15968424081802368,95.0,-0.020757123827934265,95.0,2.6969125270843506,165.37399291992188,166.87200927734375,1.7445106506347656,1729.5645606517792,216.5766152872816,-0.026059290394186974,54.9271199013234
96000,0.6764841675758362,0.0,96.0,96,215.7235589325272,114.73887634277344,176.45098876953125,1.0,1000.0,383.9879395455993,1.2146941423416138,284.0968810506758,0.8898974657058716,0.0,-173.7416534423828,28.31695556640625,0.15942353010177612,96.0,-0.023032961413264275,96.0,2.691174268722534,165.70294189453125,166.92308044433594,0.9575074315071106,1748.1864829063416,215.7235589325272,-0.01987071894109249,54.914050039101674
97000,0.6763138175010681,0.0,97.0,97,217.58470224364106,115.37635040283203,176.1898193359375,1.0,1000.0,424.7995605238355,1.0397616624832153,285.54742413802796,0.8633890748023987,0.0,-173.69021606445312,21.157421112060547,0.1594569832086563,97.0,-0.02453530952334404,97.0,2.6890881061553955,164.4727783203125,165.19906616210938,0.7712318301200867,1766.759851694107,217.58470224364106,0.03909677267074585,54.90276446286055
98000,0.6757352352142334,0.0,98.0,98,218.8758593858393,115.99341583251953,176.18234252929688,1.0,1000.0,538.205862285144,1.7688809633255005,288.12557146605974,0.8665373921394348,0.0,-173.16949462890625,20.26158905029297,0.15943223237991333,98.0,-0.02608766406774521,98.0,2.6871562004089355,164.25242614746094,165.47427368164062,1.5488139390945435,1785.3005287647247,218.8758593858393,-0.032213371247053146,54.89271885658804
99000,0.6749157905578613,0.0,99.0,99,220.81022320493884,116.59309387207031,174.89251708984375,1.0,1000.0,329.6811943347353,1.2803070545196533,288.54532523241,0.8876037001609802,0.0,-172.57318115234375,40.20429611206055,0.15960416197776794,99.0,-0.0267921332269907,99.0,2.685845375061035,164.60565185546875,165.66998291015625,1.4113426208496094,1804.0454459190369,220.81022320493884,-0.056141793727874756,54.87666634116655
100000,0.6742787957191467,0.0,100.0,100,222.8430099522042,117.17696380615234,175.19094848632812,1.0,1000.0,530.2823151874624,1.3667690753936768,290.9626951319605,0.8505403995513916,0.0,-172.2087860107422,22.285676956176758,0.15994226932525635,100.0,-0.02677960880100727,100.0,2.6831600666046143,163.50189208984375,164.20834350585938,1.4086713790893555,1822.2988526821136,222.8430099522042,-0.11513201147317886,54.87574107442203
101000,0.673311173915863,0.0,101.0,101,224.43996917764025,117.74225616455078,174.35145568847656,1.0,1000.0,486.77288280961574,1.206819772720337,299.41834545325713,0.8556066751480103,0.0,-171.6278533935547,19.683191299438477,0.16025054454803467,101.0,-0.02668457292020321,101.0,2.679438829421997,162.87893676757812,163.95904541015625,0.9898629188537598,1840.5597121715546,229.18674842433325,-0.011358152143657207,54.87461196292121
102000,0.6727224588394165,0.0,102.0,102,226.6365080284963,118.29277801513672,173.41343688964844,1.0,1000.0,499.77122142773135,0.9667139053344727,306.7873577090762,0.8705523610115051,0.0,-170.94488525390625,15.662601470947266,0.16036924719810486,102.0,-0.027834031730890274,102.0,2.676539421081543,162.6534423828125,163.75425720214844,1.4204457998275757,1858.8518993854523,237.2437378682547,-0.1079123392701149,54.87258023822222
103000,0.6724385023117065,0.0,103.0,103,227.9879783780326,118.81940460205078,173.93466186523438,1.0,1000.0,617.5956343835585,0.9025697112083435,318.1924028891802,0.8784046769142151,0.0,-170.8749237060547,34.77976608276367,0.16067031025886536,103.0,-0.027620211243629456,103.0,2.6728715896606445,163.15447998046875,164.50262451171875,0.862377941608429,1877.165096282959,245.09661888408453,-0.08967357873916626,54.86997398574795
104000,0.6718278527259827,0.0,104.0,104,228.30259280536623,119.33856964111328,172.5361328125,1.0,1000.0,321.82561179146916,1.2555720806121826,327.21280286041974,0.8645843863487244,0.0,-170.2935028076172,30.856714248657227,0.16059742867946625,104.0,-0.029249737039208412,104.0,2.6694376468658447,162.25009155273438,163.458984375,1.499557375907898,1895.4069843292236,251.7743959429072,-0.1661408543586731,54.869482311634066
105000,0.6711272597312927,0.0,105.0,105,228.84736436266246,119.8375015258789,172.1750946044922,1.0,1000.0,482.1477244519482,1.7777981758117676,336.4178989226529,0.8609288334846497,0.0,-169.57821655273438,25.631269454956055,0.16076649725437164,105.0,-0.029769521206617355,105.0,2.665894031524658,161.25021362304688,162.28009033203125,1.7302073240280151,1913.6342482566833,258.76451852816814,0.02605106495320797,54.869419323810064
106000,0.6708984375,0.0,106.0,106,229.67870630125964,120.3223648071289,171.31918334960938,1.0,1000.0,377.29612538454444,1.042881727218628,343.29481300615765,0.8936481475830078,0.0,-169.25350952148438,21.56250762939453,0.16052505373954773,106.0,-0.031830959022045135,106.0,2.663215398788452,161.0807647705078,162.37966918945312,1.1994224786758423,1931.8844242095947,265.6794066441469,0.0933794379234314,54.86870677751259
