obs_rms_std,eval/episodes,total/epochs,rollout/actions_std,reference_Q_mean,rollout/return_history,ret_rms_mean,obs_rms_mean,total/episodes,rollout/episodes,reference_actor_Q_std,reference_action_std,rollout/episode_steps,ret_rms_std,reference_actor_Q_mean,rollout/return,reference_perturbed_action_mean,eval/Q,train/loss_critic,reference_action_mean,total/steps,reference_Q_std,eval/return,train/param_noise_distance,total/steps_per_second,rollout/actions_mean,train/loss_actor,param_noise_stddev,rollout/Q_mean,reference_perturbed_action_std,total/duration,eval/return_history
0.35501062870025635,338.0,338,0.6262298822402954,193.875732421875,-135.17439713624788,0.0,0.024783920496702194,430.0,430.0,14.408171653747559,0.6037125587463379,784.160465116279,1.0,195.50265502929688,-448.85205581906524,-0.2158164381980896,217.58180236816406,42.23402404785156,-0.19607627391815186,338000,14.757563591003418,573.5470187654291,0.20997488498687744,66.9252431128905,-0.01992863044142723,-123.47188568115234,0.013896384493189945,145.77865600585938,0.4501575529575348,5050.411239147186,99.04483739792016
0.35503557324409485,339.0,339,0.62554532289505,195.91445922851562,-129.94684142691287,0.0,0.024744832888245583,431.0,431.0,13.57727336883545,0.6533042788505554,784.6612529002321,1.0,196.8990478515625,-446.1566431708622,-0.24236494302749634,140.87484741210938,53.58347702026367,-0.007472872734069824,339000,13.873814582824707,-567.6729760343384,0.18267787992954254,66.9123117473128,-0.02014921046793461,-121.6952896118164,0.013896384493189945,145.9964599609375,0.48678863048553467,5066.332206249237,88.86386341948483
0.35505610704421997,340.0,340,0.6251181364059448,193.64105224609375,-129.62632671849448,0.0,0.024740345776081085,432.0,432.0,13.954154014587402,0.5489424467086792,785.1597222222222,1.0,194.84375,-443.68032364810267,-0.1467072069644928,216.9905548095703,85.85566711425781,-0.18129897117614746,340000,14.46196460723877,209.23333942169907,0.25253942608833313,66.94019530336479,-0.02027338184416294,-121.71247100830078,0.01335415235733134,146.16299438476562,0.6242878437042236,5079.160562038422,89.91514848467936
0.3550305664539337,341.0,341,0.6247140765190125,194.17181396484375,-132.51327918154632,0.0,0.02475155144929886,433.0,433.0,13.349344253540039,0.6462992429733276,785.6558891454965,1.0,195.47174072265625,-442.7482830212109,-0.2419908046722412,221.05494689941406,79.36347961425781,-0.21317586302757263,341000,13.763989448547363,456.93905294590684,0.2056071162223816,66.92570051814052,-0.020526155829429626,-123.90690612792969,0.01335415235733134,146.3579559326172,0.6131949424743652,5095.2025508880615,90.47603501217152
0.35496634244918823,342.0,342,0.6242464184761047,194.12478637695312,-135.0271713807163,0.0,0.024749109521508217,434.0,434.0,12.626514434814453,0.5415553450584412,786.1497695852535,1.0,195.53482055664062,-441.4604549681144,-0.2937605381011963,99.66150665283203,70.23304748535156,-0.12818357348442078,342000,13.242231369018555,-313.975658078822,0.24942269921302795,66.9400761091358,-0.020682137459516525,-126.2703628540039,0.013896384493189945,146.53216552734375,0.6036558151245117,5109.047074317932,81.66586512100073
0.35539013147354126,343.0,343,0.6252851486206055,193.3552703857422,-114.49614776127356,0.0,0.024721413850784302,437.0,437.0,12.902005195617676,0.5149384140968323,783.1258581235697,1.0,194.57171630859375,-438.28888027086515,-0.3743950128555298,77.8206558227539,50.92451095581055,-0.12352819740772247,343000,13.307696342468262,-546.422295339174,0.17357772588729858,66.95392314288961,-0.01999475434422493,-124.89338684082031,0.014460633428115275,145.8516082763672,0.6155151128768921,5122.926094532013,74.22475597756636
0.3554992079734802,344.0,344,0.6251246929168701,192.41526794433594,-124.96517042539945,0.0,0.02472149021923542,438.0,438.0,13.324173927307129,0.46406683325767517,783.62100456621,1.0,193.46585083007812,-443.9350693850689,-0.1434083729982376,68.54865264892578,61.255035400390625,-0.22522684931755066,344000,13.386483192443848,-859.5193985039847,0.1765539050102234,66.9421799459505,-0.01965305395424366,-127.15049743652344,0.014175701821503062,145.8113555908203,0.5484870672225952,5138.763038158417,62.12013224784823
0.3555828332901001,345.0,345,0.6248164176940918,193.0238037109375,-120.33691885435312,0.0,0.024705106392502785,439.0,439.0,12.656267166137695,0.402534157037735,784.1138952164009,1.0,194.1480712890625,-441.8060100690205,-0.32481107115745544,198.4595489501953,99.729248046875,-0.3622928857803345,345000,12.959301948547363,-59.15959749668565,0.16550061106681824,66.9581640820475,-0.019861385226249695,-122.3392562866211,0.0136225708197137,145.9651641845703,0.5653772354125977,5152.47102022171,57.01308270084581
0.3555160462856293,346.0,346,0.6243857741355896,191.92794799804688,-125.74128472418386,0.0,0.024731658399105072,440.0,440.0,12.404861450195312,0.46998316049575806,784.6045454545455,1.0,193.3924102783203,-441.6590043812102,-0.2090194970369339,144.8158416748047,105.63546752929688,-0.05064691603183746,346000,12.622881889343262,-47.18870213001567,0.17779909074306488,66.94828904110217,-0.019844280555844307,-122.545166015625,0.014460633428115275,146.15628051757812,0.5073889493942261,5168.167924165726,51.3257172513512
0.35531970858573914,347.0,347,0.6240225434303284,192.59095764160156,-121.92241081983659,0.0,0.02479413151741028,441.0,441.0,12.24884033203125,0.4817163944244385,785.0929705215419,1.0,194.22445678710938,-439.8550678380759,-0.033135510981082916,116.79806518554688,97.38420867919922,-0.00569162517786026,347000,12.518516540527344,-374.58062891312454,0.17193707823753357,66.95199265802772,-0.019581474363803864,-122.40518188476562,0.014751292160020392,146.3014373779297,0.4704344868659973,5182.8181092739105,42.42415843310538
