total/epochs,reference_actor_Q_std,rollout/actions_std,train/loss_critic,param_noise_stddev,reference_Q_std,obs_rms_mean,reference_action_std,total/steps,total/episodes,ret_rms_mean,rollout/return,reference_perturbed_action_mean,total/steps_per_second,obs_rms_std,total/duration,eval/Q,eval/return_history,rollout/return_history,ret_rms_std,train/loss_actor,reference_Q_mean,eval/return,rollout/episodes,rollout/episode_steps,train/param_noise_distance,reference_perturbed_action_std,eval/episodes,reference_actor_Q_mean,reference_action_mean,rollout/Q_mean,rollout/actions_mean
236,18.234872817993164,0.6007217764854431,63.717159271240234,0.0211056883401964,18.138652801513672,0.029484864324331284,0.7726418972015381,236000,236.0,0.0,1120.9513113587248,-0.12905976176261902,76.07303361811898,1.8525586128234863,3102.281962156296,412.4847106933594,1924.0294178805957,1519.5434895255755,1.0,-395.9713134765625,337.635498046875,1987.8263232308532,236.0,1000.0,0.27693769335746765,0.7456177473068237,236.0,339.889404296875,-0.10534220188856125,251.52542114257812,-0.2821505665779114
237,17.834915161132812,0.600645899772644,12.097986221313477,0.020689822899908242,17.851083755493164,0.02950604446232319,0.8000198602676392,237000,237.0,0.0,1122.938426982357,-0.13203372061252594,76.07074064895778,1.8533886671066284,3115.5211317539215,412.9749450683594,1932.0660358062885,1519.6415061348134,1.0,-396.8155212402344,340.3243713378906,2181.100858570008,237.0,1000.0,0.2186918556690216,0.7803353071212769,237.0,343.11700439453125,-0.1621057391166687,252.1842041015625,-0.2822068929672241
238,18.169218063354492,0.60039222240448,149.48031616210938,0.0211056883401964,18.077857971191406,0.02971004694700241,0.7618521451950073,238000,238.0,0.0,1129.0699148920896,-0.19616281986236572,76.06958338513077,1.8536231517791748,3128.714387655258,412.7677917480469,1936.4174651112487,1533.6010654761435,1.0,-397.7176513671875,342.64556884765625,1976.323058799301,238.0,1000.0,0.16791917383670807,0.7413479685783386,238.0,344.4568176269531,-0.1385337859392166,252.882080078125,-0.28237205743789673
239,18.37258529663086,0.6002871990203857,192.29721069335938,0.0211056883401964,18.073726654052734,0.029912877827882767,0.7487696409225464,239000,239.0,0.0,1133.432243172205,-0.05181271955370903,76.06734864897899,1.8546925783157349,3141.9525492191315,392.68914794921875,1931.18801125099,1542.5481430959155,1.0,-398.9057922363281,341.1618347167969,1128.0203981966047,239.0,1000.0,0.19590994715690613,0.7040786147117615,239.0,342.91998291015625,-0.13811510801315308,253.5610809326172,-0.2825525999069214
240,18.54184913635254,0.6003981232643127,11.475854873657227,0.021962663920618616,18.076780319213867,0.02989189140498638,0.7606990933418274,240000,240.0,0.0,1134.6038838630475,-0.27757421135902405,76.06428581411318,1.8558073043823242,3155.225838661194,415.1011047363281,1936.0195845361086,1541.7819688694956,1.0,-399.8675842285156,342.09820556640625,2189.5016228829945,240.0,1000.0,0.1908043473958969,0.8011764883995056,240.0,343.5873718261719,-0.3189983367919922,254.19972229003906,-0.28252366185188293
241,21.625255584716797,0.6006518006324768,127.5119400024414,0.02152991267583435,22.982694625854492,0.030088508501648903,0.8357905745506287,241000,241.0,0.0,1135.815215093728,-0.15036225318908691,76.06142422173595,1.8576209545135498,3168.4918138980865,386.6021423339844,1931.9411176369426,1539.933281969628,1.0,-399.9790344238281,334.61712646484375,1118.1748202556792,241.0,1000.0,0.19179321825504303,0.7799274921417236,241.0,339.3268737792969,-0.12396945804357529,254.80152893066406,-0.28250399231910706
242,21.383638381958008,0.6006373167037964,208.1523895263672,0.02152991267583435,21.11590576171875,0.03015010803937912,0.8109570145606995,242000,242.0,0.0,1138.3936085447447,-0.1385089010000229,76.05855469516277,1.859375238418579,3181.759119272232,419.85040283203125,1938.227113611418,1556.4286936291849,1.0,-400.9737854003906,338.8133544921875,2502.464965289045,242.0,1000.0,0.16555610299110413,0.7884723544120789,242.0,341.49346923828125,-0.0874842181801796,255.44825744628906,-0.2829621732234955
243,20.321914672851562,0.6003187894821167,121.87078094482422,0.02152991267583435,19.98467445373535,0.030279671773314476,0.8100748062133789,243000,243.0,0.0,1143.593063344941,-0.14823918044567108,76.05596211851334,1.8596117496490479,3195.015791416168,408.1225891113281,1942.2715566037912,1568.761227642472,1.0,-401.4590759277344,340.92706298828125,1871.3974004901538,243.0,1000.0,0.17114853858947754,0.772014319896698,243.0,343.0408935546875,-0.10980125516653061,256.12982177734375,-0.2835104167461395
244,19.68470573425293,0.6002981066703796,224.29925537109375,0.02152991267583435,20.16851806640625,0.030589895322918892,0.8340251445770264,244000,244.0,0.0,1149.0385526593268,-0.08633581548929214,76.05398987696532,1.861289143562317,3208.2471990585327,420.49359130859375,1947.6071072320947,1578.585256855414,1.0,-401.6458740234375,341.7785949707031,2275.6010555650737,244.0,1000.0,0.1881457418203354,0.850506603717804,244.0,344.772216796875,-0.06922224909067154,256.7972717285156,-0.2835257947444916
245,19.332460403442383,0.6002209782600403,273.3758544921875,0.02240411346542305,19.276323318481445,0.030725760385394096,0.812811553478241,245000,245.0,0.0,1153.4575116602728,-0.16017968952655792,76.0520731686334,1.8607397079467773,3221.4769406318665,419.06829833984375,1950.22745321453,1603.3168518300995,1.0,-402.7951965332031,343.0176696777344,2032.0482027666937,245.0,1000.0,0.18938928842544556,0.807415783405304,245.0,345.69989013671875,-0.09200606495141983,257.468017578125,-0.2837144136428833
246,18.700307846069336,0.600132167339325,104.2754898071289,0.02152991267583435,18.287269592285156,0.030905667692422867,0.7749198079109192,246000,246.0,0.0,1157.5883524115136,-0.22099453210830688,76.04855605109768,1.8607761859893799,3234.7754220962524,423.70379638671875,1958.833011594831,1622.5704421706673,1.0,-403.6356201171875,347.5916748046875,2462.4462324014494,246.0,1000.0,0.20129816234111786,0.7670578956604004,246.0,349.9696960449219,-0.07637854665517807,258.13385009765625,-0.28390830755233765
247,18.085731506347656,0.5999965667724609,149.5653076171875,0.0211056883401964,17.696409225463867,0.03098583221435547,0.7469162940979004,247000,247.0,0.0,1161.6396360418062,-0.18739192187786102,76.04776949462499,1.8603676557540894,3247.9585087299347,405.27813720703125,1953.0782881213222,1628.901224060949,1.0,-404.783203125,349.005859375,1533.3310913217572,247.0,1000.0,0.2060118019580841,0.7688589096069336,247.0,350.80560302734375,-0.11255505681037903,258.79974365234375,-0.2843952775001526
248,17.294546127319336,0.6001669764518738,206.30442810058594,0.02152991267583435,16.894075393676758,0.031022418290376663,0.768893301486969,248000,248.0,0.0,1161.7491939260221,-0.12761686742305756,76.0459110784245,1.8608626127243042,3261.187833547592,423.62200927734375,1956.7028303852808,1631.1226729093212,1.0,-406.0957336425781,350.9970703125,2363.561714441176,248.0,1000.0,0.18180721998214722,0.7522737383842468,248.0,352.674072265625,-0.1300787478685379,259.3807678222656,-0.2843988239765167
249,17.494211196899414,0.6001522541046143,225.48948669433594,0.0211056883401964,17.101787567138672,0.031179919838905334,0.8026746511459351,249000,249.0,0.0,1163.2416719055004,-0.09562522172927856,76.04302336721432,1.861937165260315,3274.462126493454,423.0216979980469,1959.462802001619,1632.0580425803935,1.0,-405.5910949707031,350.3492431640625,2111.2677217548735,249.0,1000.0,0.1896112859249115,0.7904024124145508,249.0,352.49530029296875,-0.11322865635156631,259.9901123046875,-0.2843821048736572
250,17.6943359375,0.5999892950057983,132.5323028564453,0.0211056883401964,17.402667999267578,0.03127019479870796,0.7677187323570251,250000,250.0,0.0,1166.877104555165,-0.12203782051801682,76.04178116222906,1.8618019819259644,3287.6662826538086,424.1434631347656,1958.431056036378,1631.9145740001643,1.0,-406.30645751953125,351.1283264160156,2121.7503164689488,250.0,1000.0,0.22848618030548096,0.7876801490783691,250.0,353.0534973144531,-0.12914375960826874,260.64404296875,-0.28456318378448486
251,19.160938262939453,0.5999830961227417,214.81329345703125,0.0211056883401964,19.287805557250977,0.03154350817203522,0.8148467540740967,251000,251.0,0.0,1171.4874570239808,0.08101622015237808,76.04024914151506,1.8616435527801514,3300.883450984955,425.5704650878906,1961.4237654129035,1637.306083164108,1.0,-406.4578552246094,347.0934143066406,2287.7666105931994,251.0,1000.0,0.20249667763710022,0.7515726089477539,251.0,350.0794677734375,-0.0222144927829504,261.3011169433594,-0.2845752537250519
252,17.160280227661133,0.5997905135154724,122.72261047363281,0.02152991267583435,17.172645568847656,0.03160805627703667,0.7674803733825684,252000,252.0,0.0,1174.9709850716924,0.13921162486076355,76.03774682613616,1.8614919185638428,3314.1434421539307,424.76031494140625,1962.2350231195808,1642.2006893965217,1.0,-407.6180725097656,351.8194580078125,2096.317994255274,252.0,1000.0,0.21958398818969727,0.7907388210296631,252.0,354.24139404296875,0.04463111236691475,261.9505310058594,-0.2849547863006592
253,16.316946029663086,0.5997450351715088,115.60443115234375,0.020282151651708893,16.309843063354492,0.03167502582073212,0.7417470812797546,253000,253.0,0.0,1176.0504671473805,0.16807623207569122,76.0350312469558,1.8616617918014526,3327.413638830185,426.81353759765625,1966.2267725006566,1640.5416835931346,1.0,-407.244140625,353.57684326171875,2304.2819762064523,253.0,1000.0,0.2195843756198883,0.7385094165802002,253.0,355.4619140625,0.07000339776277542,262.54449462890625,-0.28496912121772766
254,16.01876449584961,0.5995171666145325,9.912571907043457,0.021962663920618616,15.921327590942383,0.03164702653884888,0.7437304258346558,254000,254.0,0.0,1178.792464253896,0.28593719005584717,76.03089676812628,1.8614190816879272,3340.7471277713776,427.3052978515625,1968.2561156560034,1636.0704346167338,1.0,-408.8316345214844,354.72296142578125,2365.2089535153514,254.0,1000.0,0.22844257950782776,0.709311842918396,254.0,356.857666015625,0.16454371809959412,263.177978515625,-0.2855643033981323
255,14.637682914733887,0.5995049476623535,389.6802062988281,0.0211056883401964,14.25432300567627,0.03162148967385292,0.6507636904716492,255000,255.0,0.0,1180.7282325282688,0.12392988055944443,76.0288832534069,1.8616268634796143,3353.988498687744,423.254150390625,1975.9997919119573,1635.3252207469227,1.0,-408.1712951660156,356.94921875,2211.227976600664,255.0,1000.0,0.20455339550971985,0.6605979800224304,255.0,358.67010498046875,0.1542326658964157,263.7962646484375,-0.2860710024833679
256,15.34072208404541,0.5997725129127502,44.05552673339844,0.020689822899908242,14.970348358154297,0.03175797685980797,0.6897888779640198,256000,256.0,0.0,1180.4323602007673,-0.11639817804098129,76.0270620608587,1.8642092943191528,3367.222053050995,422.0719909667969,1976.3507239211435,1635.3182961599546,1.0,-408.6414794921875,356.8471984863281,2032.5261684309673,256.0,1000.0,0.19543424248695374,0.6966782808303833,256.0,358.2902526855469,-0.11025869846343994,264.3293151855469,-0.2857515811920166
257,16.608572006225586,0.599744975566864,65.73735809326172,0.0211056883401964,16.085607528686523,0.03192365914583206,0.7045873403549194,257000,257.0,0.0,1182.6034765679685,-0.07723778486251831,76.02494536330641,1.865339756011963,3380.469381093979,429.8372497558594,1989.3505492251115,1637.4312180324423,1.0,-409.3403015136719,355.331787109375,2599.931002044653,257.0,1000.0,0.17184896767139435,0.7107377648353577,257.0,356.91021728515625,0.014081080444157124,264.9197692871094,-0.2857469916343689
258,17.770841598510742,0.5996156334877014,158.9445343017578,0.02152991267583435,17.96367835998535,0.03217912092804909,0.7003073692321777,258000,258.0,0.0,1187.8160178200508,0.3008671700954437,76.0223889211793,1.8664588928222656,3393.737077474594,410.48431396484375,1985.5403739385647,1647.3705836640409,1.0,-409.387451171875,351.35137939453125,1611.9809307865178,258.0,1000.0,0.23726852238178253,0.7179133892059326,258.0,353.75408935546875,0.15464426577091217,265.5533142089844,-0.285690039396286
259,15.533243179321289,0.6004678606987,117.46724700927734,0.02240411346542305,15.839740753173828,0.03244255855679512,0.7313054800033569,259000,259.0,0.0,1184.7630073897722,0.1266263872385025,76.01953690109953,1.865959644317627,3407.018913269043,428.7217102050781,1984.6992143373134,1653.5716572427589,1.0,-409.0927429199219,355.6165771484375,2411.8777873084127,259.0,1000.0,0.23910966515541077,0.7578477263450623,259.0,357.8103332519531,0.09432149678468704,265.99072265625,-0.2841114103794098
260,17.293352127075195,0.6004658937454224,211.21360778808594,0.02240411346542305,17.1978816986084,0.03265444189310074,0.7228363156318665,260000,260.0,0.0,1189.006998168379,0.3678493797779083,76.01797386304715,1.8661766052246094,3420.2437500953674,430.2097473144531,1986.3663606814325,1654.9740347516051,1.0,-410.0805358886719,353.72296142578125,2439.2622939812763,260.0,1000.0,0.23500539362430573,0.6167964935302734,260.0,355.78631591796875,0.07367042452096939,266.6151428222656,-0.2841903269290924
261,16.52752113342285,0.6003215312957764,107.78530883789062,0.021962663920618616,16.581283569335938,0.03288339823484421,0.7587080001831055,261000,261.0,0.0,1193.084740250075,-0.024685025215148926,76.01654733947079,1.867175579071045,3433.462964773178,430.0705871582031,1986.7845391878,1658.9663538763596,1.0,-410.9888000488281,355.69854736328125,2418.0501849962566,261.0,1000.0,0.2542317509651184,0.7922059297561646,261.0,357.7506103515625,-0.06059993430972099,267.2346496582031,-0.2841232419013977
262,15.935585975646973,0.6003316640853882,116.74275207519531,0.02240411346542305,15.93759536743164,0.03295924514532089,0.7846290469169617,262000,262.0,0.0,1195.3566655740115,0.002379079582169652,76.01492762417182,1.867897868156433,3446.6914353370667,425.87469482421875,1996.7355663780902,1655.2740831912172,1.0,-412.0409851074219,357.67431640625,2178.734069143233,262.0,1000.0,0.24483248591423035,0.8055891394615173,262.0,359.83685302734375,-0.010219474323093891,267.8337097167969,-0.28414735198020935
263,16.57828712463379,0.6005799174308777,103.85029602050781,0.02240411346542305,17.20585823059082,0.03287147730588913,0.813885509967804,263000,263.0,0.0,1192.3233376705805,-0.015253186225891113,76.01060786703681,1.86750328540802,3460.043372631073,432.048095703125,2001.796387250496,1642.9092560673648,1.0,-412.89483642578125,355.98095703125,2536.8207267671683,263.0,1000.0,0.18055397272109985,0.7784793376922607,263.0,359.1670227050781,-0.02270630933344364,268.3424377441406,-0.283792644739151
264,16.103063583374023,0.600398600101471,141.28387451171875,0.021962663920618616,16.014537811279297,0.033202752470970154,0.8102692365646362,264000,264.0,0.0,1198.6476456186906,-0.050631165504455566,76.01136450062117,1.868990182876587,3473.1648581027985,425.1138610839844,1996.439524891444,1658.7777892078918,1.0,-412.9940185546875,357.7826232910156,1828.8216976057756,264.0,1000.0,0.20173220336437225,0.7991927266120911,264.0,359.822998046875,-0.09018641710281372,268.9682922363281,-0.28373071551322937
265,16.35930061340332,0.6004180908203125,286.1457214355469,0.02240411346542305,15.923227310180664,0.03338897228240967,0.7887762784957886,265000,265.0,0.0,1202.36352755233,-0.1304788440465927,76.00883225700802,1.8699982166290283,3486.4369328022003,428.58489990234375,2002.115482382888,1662.2940581347855,1.0,-413.0765686035156,358.8451232910156,2509.7210902294237,265.0,1000.0,0.1958589106798172,0.7821381092071533,265.0,360.70428466796875,-0.08568769693374634,269.5727844238281,-0.2840574383735657
266,17.218292236328125,0.6002088189125061,111.20347595214844,0.02240411346542305,16.612882614135742,0.03334491327404976,0.7842532396316528,266000,266.0,0.0,1204.9924808900832,-0.010722140781581402,76.00283638449525,1.8699086904525757,3499.869381904602,433.9034118652344,2003.8748038074702,1667.2150759845347,1.0,-414.3666687011719,357.6519775390625,2398.585881529453,266.0,1000.0,0.2257584184408188,0.7529009580612183,266.0,360.0408935546875,-0.07814060896635056,270.1733703613281,-0.2846246063709259
267,17.390544891357422,0.6000120639801025,124.65107727050781,0.0211056883401964,17.207117080688477,0.03318595886230469,0.7844557166099548,267000,267.0,0.0,1206.088596702699,0.006170670036226511,75.99378165171765,1.8691632747650146,3513.4453661441803,430.93341064453125,2006.1324429501487,1661.0274680683258,1.0,-413.98321533203125,356.871337890625,2062.1903683645805,267.0,1000.0,0.1796865314245224,0.7977749705314636,267.0,359.3121643066406,-0.10267635434865952,270.7564392089844,-0.28543877601623535
268,17.289064407348633,0.5998484492301941,178.94223022460938,0.0211056883401964,16.90596580505371,0.03320358321070671,0.7457687854766846,268000,268.0,0.0,1208.0286612779487,-0.14044678211212158,75.984244938446,1.8688899278640747,3527.0469584465027,434.0945129394531,2006.0963272302129,1661.2425780751823,1.0,-415.21661376953125,357.6590881347656,2456.3787679261804,268.0,1000.0,0.19398199021816254,0.7112264037132263,268.0,359.70367431640625,0.044578712433576584,271.34503173828125,-0.2856736481189728
269,18.11774444580078,0.59996497631073,142.2920684814453,0.02152991267583435,18.10556411743164,0.03325994685292244,0.8049221038818359,269000,269.0,0.0,1209.2450455035987,-0.07842522859573364,75.97316493024489,1.8686127662658691,3540.7238891124725,435.6376647949219,2002.6174357431944,1676.9281657833294,1.0,-416.1695556640625,355.7496643066406,2194.4499187115953,269.0,1000.0,0.17289887368679047,0.7692729234695435,269.0,358.4056701660156,-0.04136107489466667,271.9187927246094,-0.2856180965900421
