total/steps_per_second,reference_Q_mean,train/param_noise_distance,obs_rms_mean,param_noise_stddev,rollout/return,eval/episodes,train/loss_critic,rollout/return_history,ret_rms_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_std,eval/Q,rollout/actions_mean,eval/return,reference_Q_std,ret_rms_mean,total/duration,rollout/Q_mean,obs_rms_std,eval/return_history,reference_action_mean,total/steps,rollout/episodes,total/episodes,total/epochs,train/loss_actor,rollout/actions_std,rollout/episode_steps,reference_perturbed_action_mean,reference_action_std
86.58123076847494,1.579145073890686,0.48589909076690674,-0.005692118778824806,0.16720346283821505,-265.8711031908199,1.0,0.15060831606388092,-265.8711031908199,1.0,2.4143972396850586,1.3908895254135132,0.7669926881790161,0.9802238345146179,-0.22684027254581451,-482.9760337947121,1.6953699588775635,0.0,11.54984736442566,0.6950783729553223,2.0225977897644043,-482.9760337947121,0.43881168961524963,1000,1.0,1.0,1,-2.279477119445801,0.6924893260002136,1000.0,0.28858688473701477,0.7810355424880981
87.33533945045212,5.0529890060424805,0.40440380573272705,0.06047924980521202,0.1370306733903066,-313.70983386794,2.0,0.1562475562095642,-313.70983386794,1.0,5.761855125427246,2.418532609939575,0.8047001361846924,2.458057403564453,0.09118003398180008,-489.50883118004305,2.704352617263794,0.0,22.900237321853638,0.47058922052383423,1.6253728866577148,-486.2424324873776,-0.21221309900283813,2000,2.0,2.0,2,-3.037174940109253,0.7498464584350586,1000.0,-0.037276167422533035,0.9030012488365173
87.78835550867028,7.2609639167785645,0.6338241100311279,0.05262886360287666,0.11230273064362171,-367.5882859610336,3.0,0.18149779736995697,-367.5882859610336,1.0,8.11733627319336,3.3548319339752197,0.7993975281715393,8.78689956665039,0.11250338703393936,-213.79193293654606,3.6847712993621826,0.0,34.173097133636475,0.4819083511829376,1.349189043045044,-395.42559930376706,-0.31412577629089355,3000,3.0,3.0,3,-3.5242867469787598,0.796603798866272,1000.0,-0.1441398411989212,0.7795712947845459
88.05151958922178,8.820683479309082,0.5458008646965027,0.035728584975004196,0.09203708190275892,-312.07641117946685,4.0,0.321439653635025,-312.07641117946685,1.0,9.500099182128906,4.295524597167969,0.7644110321998596,8.813082695007324,0.030458353459835052,-417.59355050428866,4.480684280395508,0.0,45.42794966697693,2.519995927810669,1.3041380643844604,-400.9675871038975,-0.1300605982542038,4000,4.0,4.0,4,-6.474969863891602,0.8036400079727173,1000.0,-0.17185275256633759,0.7657659649848938
88.26384824640989,11.323915481567383,0.39791640639305115,0.034629613161087036,0.07542848153938683,-312.7020281767333,5.0,0.3253897428512573,-312.7020281767333,1.0,12.420232772827148,4.952134609222412,0.7043867707252502,8.611589431762695,-0.031190499663352966,-530.0237341201341,5.350815773010254,0.0,56.64833450317383,3.376512050628662,1.2418447732925415,-426.7788165071448,-0.13526688516139984,5000,5.0,5.0,5,-9.051620483398438,0.7917846441268921,1000.0,-0.22722314298152924,0.6780118346214294
88.30736793392684,14.57906436920166,0.4001424014568329,0.025765493512153625,0.06181699495154324,-317.4268419916427,6.0,0.39436841011047363,-317.4268419916427,1.0,15.561938285827637,5.526332378387451,0.6256319880485535,16.46589469909668,-0.06326422840356827,-408.7637797017794,5.779662609100342,0.0,67.94450044631958,4.838707447052002,1.2705767154693604,-423.7763103729173,-0.01629352569580078,6000,6.0,6.0,6,-12.268872261047363,0.7912574410438538,1000.0,0.06725511699914932,0.658523678779602
88.39586424289796,18.490306854248047,0.26939094066619873,0.020346207544207573,0.05066177638540577,-371.3381842634376,7.0,0.5497608184814453,-371.3381842634376,1.0,19.41141128540039,4.108793258666992,0.7613091468811035,21.95599365234375,-0.032798632979393005,-311.0919762468277,4.538111686706543,0.0,79.18922519683838,5.815176963806152,1.4216350317001343,-407.6785483549044,-0.3142329752445221,7000,7.0,7.0,7,-15.450695991516113,0.7748264670372009,1000.0,-0.215179443359375,0.6148746013641357
88.47828060472948,21.349639892578125,0.28318652510643005,0.016191350296139717,0.04151957869412388,-380.0109947976199,8.0,0.5287559032440186,-380.0109947976199,1.0,22.223194122314453,4.079709529876709,0.5739123821258545,21.025312423706055,-0.033680208027362823,-240.76035599331172,4.337939262390137,0.0,90.41767024993896,7.573356628417969,1.339443564414978,-386.81377430970537,-0.08095970749855042,8000,8.0,8.0,8,-18.086576461791992,0.7876431941986084,1000.0,-0.10363773256540298,0.6131155490875244
88.51882108454696,24.087268829345703,0.2798648178577423,0.010611675679683685,0.034027141129503384,-313.3742584237445,9.0,0.666587769985199,-313.3742584237445,1.0,24.988759994506836,4.153249740600586,0.5623127222061157,20.976093292236328,-0.0485641248524189,-321.1179524541183,4.311687469482422,0.0,101.67329263687134,9.672286033630371,1.3945417404174805,-379.5142385479735,-0.05262749269604683,9000,9.0,9.0,9,-21.449996948242188,0.768310010433197,1000.0,-0.24014164507389069,0.6161662936210632
88.59318006366608,26.5739803314209,0.18437017500400543,0.012013484723865986,0.028447279136688076,-316.4454761011083,10.0,1.1616934537887573,-316.4454761011083,1.0,27.49427032470703,4.628690242767334,0.6403306722640991,26.369836807250977,-0.11074668914079666,44.07483922319274,4.882781982421875,0.0,112.87550568580627,10.748780250549316,1.3780057430267334,-337.1553307708569,0.08330883085727692,10000,10.0,10.0,10,-24.065113067626953,0.7649053335189819,1000.0,0.039215683937072754,0.6245137453079224
