total/steps,train/param_noise_distance,rollout/return_history,eval/return,rollout/Q_mean,rollout/actions_mean,total/epochs,reference_actor_Q_std,rollout/actions_std,reference_actor_Q_mean,total/duration,reference_Q_std,train/loss_actor,reference_action_std,eval/return_history,obs_rms_mean,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,train/loss_critic,total/steps_per_second,total/episodes,obs_rms_std,reference_Q_mean,eval/episodes,rollout/episode_steps,rollout/return,eval/Q
58000,0.0,183.8505732616322,314.8973660990652,172.484375,0.04012027010321617,58,127.96427917480469,0.7169313430786133,171.36111450195312,2325.537116765976,127.33101654052734,-218.9486541748047,0.8725428581237793,215.15310137310664,0.10169142484664917,0.0,0.05042180418968201,58.0,1.0,28.225086212158203,24.94047486141958,58.0,2.4588708877563477,169.96527099609375,58.0,1000.0,183.8505732616322,272.1116943359375
59000,0.0,189.5735872103213,459.4773023628347,174.13156127929688,0.04045678675174713,59,126.62982940673828,0.7159063220024109,168.495361328125,2365.4795064926147,126.56824493408203,-217.47909545898438,0.8736013174057007,219.2941895254749,0.10219574719667435,0.0,-0.11444667726755142,59.0,1.0,41.50149917602539,24.942088839941597,59.0,2.4580047130584717,167.14585876464844,59.0,1000.0,189.5735872103213,267.35235595703125
60000,0.0,193.8731749604995,132.79724002066683,175.12855529785156,0.041324615478515625,60,127.79508972167969,0.7150560617446899,166.869384765625,2405.481866121292,127.36671447753906,-215.60968017578125,0.9102630019187927,217.85257370039477,0.10238927602767944,0.0,-0.0010804235935211182,60.0,1.0,41.419681549072266,24.94302735973093,60.0,2.459287643432617,165.83236694335938,60.0,1000.0,193.8731749604995,264.3280944824219
61000,0.0,192.11511446605482,634.1931582089849,176.46018981933594,0.044159263372421265,61,126.05005645751953,0.7156991362571716,166.85308837890625,2445.4387471675873,124.89569854736328,-216.67172241210938,0.8795002698898315,224.67782918414215,0.1004471704363823,0.0,-0.002199838636443019,61.0,1.0,24.971424102783203,24.944399065669845,61.0,2.477708578109741,165.58639526367188,61.0,1000.0,192.11511446605482,265.71868896484375
62000,0.0,196.93903502189272,176.95935693732557,177.8933868408203,0.04570069909095764,62,128.22483825683594,0.7147179841995239,163.34127807617188,2485.4383914470673,127.72177124023438,-214.09349060058594,0.8773466944694519,223.9081764059677,0.10098358988761902,0.0,0.0199649129062891,62.0,1.0,19.069900512695312,24.945297462755647,62.0,2.478773355484009,162.36399841308594,62.0,1000.0,196.93903502189272,218.19740295410156
63000,0.0,203.52535026491012,217.6993943958367,179.2688446044922,0.04508224129676819,63,128.00669860839844,0.7136527895927429,161.81466674804688,2525.4067873954773,127.40843200683594,-213.1898193359375,0.8405941724777222,223.8096243105688,0.1014886274933815,0.0,-0.028490817174315453,63.0,1.0,29.152019500732422,24.946476074444096,63.0,2.474379539489746,160.4842529296875,63.0,1000.0,203.52535026491012,152.66932678222656
64000,0.0,190.4851194673443,481.1397919690468,180.1429443359375,0.04825900122523308,64,128.42694091796875,0.7157368659973145,161.8277587890625,2565.3446662425995,128.13023376464844,-213.39288330078125,0.8390668034553528,227.83040818023255,0.09780198335647583,0.0,-0.10821652412414551,64.0,1.0,35.7102165222168,24.947914735269983,64.0,2.485039472579956,160.8352508544922,64.0,1000.0,190.4851194673443,258.4034118652344
65000,0.0,194.61169542121104,30.87638483489286,181.3984832763672,0.04857557639479637,65,128.21006774902344,0.7153516411781311,162.45382690429688,2605.346875667572,127.54769897460938,-211.1815185546875,0.8390620350837708,224.80034628261194,0.09813542664051056,0.0,-0.0636100322008133,65.0,1.0,22.470130920410156,24.948693245825453,65.0,2.4819295406341553,160.905517578125,65.0,1000.0,194.61169542121104,211.17160034179688
66000,0.0,186.8619492113277,436.08951192054275,182.09957885742188,0.04960518702864647,66,131.42884826660156,0.7169156074523926,160.5831298828125,2645.3647379875183,130.62864685058594,-211.59625244140625,0.8611252903938293,228.00169727712606,0.09463271498680115,0.0,-0.06267032772302628,66.0,1.0,77.57369995117188,24.949300583105984,66.0,2.499129295349121,159.3538818359375,66.0,1000.0,186.8619492113277,257.8027648925781
67000,0.0,188.45721065247594,-459.2697567716781,183.07630920410156,0.05011890083551407,67,126.76055145263672,0.7170290946960449,164.57997131347656,2685.541259765625,125.95946502685547,-213.9130401611328,0.79441237449646,217.74391438087525,0.09384164959192276,0.0,-0.26160237193107605,67.0,1.0,41.807899475097656,24.94841580123304,67.0,2.5023193359375,163.32269287109375,67.0,1000.0,188.45721065247594,73.2159652709961
68000,0.0,179.5407330057102,-230.1413670705811,180.48208618164062,0.047993775457143784,68,131.00767517089844,0.7198933959007263,165.05322265625,2725.547456741333,130.11387634277344,-210.59011840820312,0.7952841520309448,211.1573661242362,0.09463833272457123,0.0,-0.1436605006456375,68.0,1.0,34.22633361816406,24.949116124105526,68.0,2.4915337562561035,163.59046936035156,68.0,1000.0,179.5407330057102,218.61817932128906
69000,0.0,183.41862507110523,-308.2957375253194,181.60633850097656,0.05046556144952774,69,131.11038208007812,0.719693124294281,165.8223876953125,2765.574204683304,130.09039306640625,-212.07302856445312,0.8073065876960754,203.62906027424265,0.09497588127851486,0.0,-0.0915374830365181,69.0,1.0,26.752395629882812,24.94961078359546,69.0,2.499643564224243,164.7073516845703,69.0,1000.0,183.41862507110523,188.5653076171875
70000,0.0,183.8332932796558,-429.45684347739615,181.71426391601562,0.05162351578474045,70,133.40200805664062,0.719700038433075,165.84939575195312,2805.5988507270813,132.44166564941406,-211.23060607910156,0.8054743409156799,194.5849759349335,0.09586469829082489,0.0,0.15526269376277924,70.0,1.0,27.69121551513672,24.950110020846083,70.0,2.5020408630371094,164.63267517089844,70.0,1000.0,183.8332932796558,150.49850463867188
71000,0.0,174.73166935584874,-239.81711615654368,181.82713317871094,0.049165356904268265,71,133.8228759765625,0.7214473485946655,166.9981689453125,2845.5451095104218,133.36375427246094,-211.22451782226562,0.815129816532135,188.46663660970145,0.09175252169370651,0.0,-0.03321908041834831,71.0,1.0,18.561321258544922,24.95128253729058,71.0,2.4984328746795654,165.23287963867188,71.0,1000.0,174.73166935584874,176.6748504638672
72000,0.0,170.25252470312543,638.3710150110851,182.60194396972656,0.050233881920576096,72,132.93092346191406,0.7217766046524048,167.74969482421875,2885.538609266281,132.79739379882812,-210.6621551513672,0.7983509302139282,194.7153085319428,0.09093478322029114,0.0,0.1798040121793747,72.0,1.0,21.47412872314453,24.952014077644854,72.0,2.4968738555908203,166.53359985351562,72.0,1000.0,170.25252470312543,272.5216979980469
73000,0.0,167.91828830440912,-232.09256615856953,183.280517578125,0.05253256857395172,73,135.2808837890625,0.7223933935165405,167.21681213378906,2925.4375789165497,134.1580810546875,-210.28912353515625,0.8225774168968201,188.86862531700427,0.09009236842393875,0.0,0.025899747386574745,73.0,1.0,47.85032272338867,24.953531918133052,73.0,2.4887495040893555,165.65762329101562,73.0,1000.0,167.91828830440912,176.3813934326172
74000,0.0,158.9373345053148,524.2832786659853,181.04339599609375,0.05767137184739113,74,135.7916259765625,0.7248712182044983,169.50860595703125,2965.3758199214935,135.23069763183594,-209.43406677246094,0.7735025882720947,193.40125576766619,0.09217778593301773,0.0,0.15893374383449554,74.0,1.0,30.282764434814453,24.954678426547332,74.0,2.4799842834472656,168.13729858398438,74.0,1000.0,158.9373345053148,275.7391662597656
75000,0.0,159.8408443947297,148.48709392110985,182.29966735839844,0.05989120528101921,75,136.5474853515625,0.7239830493927002,171.17625427246094,3005.554575920105,135.74026489257812,-213.79185485839844,0.8087854981422424,192.8024002763788,0.09282858669757843,0.0,-0.07101171463727951,75.0,1.0,41.25361251831055,24.95379741259228,75.0,2.4764976501464844,169.58175659179688,75.0,1000.0,159.8408443947297,191.08602905273438
76000,0.0,163.19137957634064,110.10475221594925,183.56881713867188,0.06119848042726517,76,139.54469299316406,0.7232092022895813,170.76345825195312,3045.6035194396973,138.31068420410156,-214.50741577148438,0.8378462195396423,191.71427332821523,0.09349729865789413,0.0,-0.06033134460449219,76.0,1.0,43.785587310791016,24.95400320984059,76.0,2.474083662033081,168.8062744140625,76.0,1000.0,163.19137957634064,278.11468505859375
77000,0.0,167.73025979432077,24.46743354148949,184.8320770263672,0.06324469298124313,77,142.7315216064453,0.7218332290649414,170.103759765625,3085.5469200611115,141.85987854003906,-215.46469116210938,0.751545786857605,189.54223644786816,0.09430517256259918,0.0,-0.3842662572860718,77.0,1.0,34.93338394165039,24.955057237786214,77.0,2.4745986461639404,168.86732482910156,77.0,1000.0,167.73025979432077,176.91432189941406
78000,0.0,163.71207344431352,446.91097075198076,183.9058837890625,0.06400462239980698,78,145.50799560546875,0.7223964929580688,170.35044860839844,3125.5682425498962,144.20208740234375,-214.21762084960938,0.812678337097168,192.84183560561317,0.09523078799247742,0.0,-0.06260725110769272,78.0,1.0,37.602657318115234,24.95546215825579,78.0,2.468118667602539,168.613525390625,78.0,1000.0,163.71207344431352,283.2622985839844
79000,0.0,163.6507954448275,-358.11302149713543,185.16946411132812,0.06552942842245102,79,145.0084991455078,0.7216597199440002,171.26950073242188,3165.6845273971558,144.0917205810547,-215.54513549804688,0.806440532207489,185.8677234903885,0.09576558321714401,0.0,-0.1314140409231186,79.0,1.0,44.51471710205078,24.95510822897892,79.0,2.4651169776916504,169.16473388671875,79.0,1000.0,163.6507954448275,112.54987335205078
80000,0.0,166.50258471414787,-132.6269622377265,186.44375610351562,0.06753243505954742,80,147.46273803710938,0.7204866409301758,172.73214721679688,3205.6379492282867,146.75604248046875,-217.26553344726562,0.8202033638954163,181.8865399187871,0.09649278968572617,0.0,-0.009320924989879131,80.0,1.0,26.999555587768555,24.956030988857897,80.0,2.4655466079711914,171.49374389648438,80.0,1000.0,166.50258471414787,139.36898803710938
81000,0.0,159.03851147876333,485.3874772361024,185.01239013671875,0.07190101593732834,81,148.8484344482422,0.7218843102455139,173.33319091796875,3245.6088416576385,147.84378051757812,-217.14390563964844,0.809256374835968,185.63346507085274,0.09802216291427612,0.0,-0.18111151456832886,81.0,1.0,38.75474548339844,24.956796691073425,81.0,2.4596805572509766,172.310302734375,81.0,1000.0,159.03851147876333,291.07708740234375
82000,0.0,159.43283155792187,-87.85296060845155,186.27854919433594,0.07043417543172836,82,149.86294555664062,0.7208722829818726,172.940185546875,3285.600337266922,149.22930908203125,-218.5703582763672,0.8062223792076111,182.29826475769048,0.09804119914770126,0.0,-0.22306163609027863,82.0,1.0,32.64488983154297,24.957387260378262,82.0,2.4566965103149414,171.685302734375,82.0,1000.0,159.43283155792187,201.58697509765625
83000,0.0,160.84028645353703,462.0155055767409,187.53695678710938,0.07080543041229248,83,151.2154083251953,0.7201995253562927,172.07040405273438,3325.5538277626038,150.66043090820312,-218.5413818359375,0.781180739402771,185.6683519964742,0.09844733774662018,0.0,-0.15100158751010895,83.0,1.0,47.32416915893555,24.958248850791115,83.0,2.4532623291015625,170.65281677246094,83.0,1000.0,160.84028645353703,292.8019714355469
84000,0.0,162.5359244845088,510.12030567591063,188.76768493652344,0.07130510360002518,84,152.10621643066406,0.7189562320709229,172.46292114257812,3365.608818054199,151.28611755371094,-216.6447296142578,0.8021009564399719,189.53087525456274,0.09878237545490265,0.0,-0.13387642800807953,84.0,1.0,35.530250549316406,24.958337270034832,84.0,2.4532055854797363,171.31643676757812,84.0,1000.0,162.5359244845088,292.3528747558594
85000,0.0,162.71747228121427,166.92701254642105,189.94850158691406,0.07156796008348465,85,152.75372314453125,0.7177904844284058,171.4124755859375,3405.664473295212,151.8939666748047,-217.47695922851562,0.7894787192344666,189.26494745799639,0.09891721606254578,0.0,-0.2169216424226761,85.0,1.0,42.657527923583984,24.95841873634625,85.0,2.4533863067626953,169.9517822265625,85.0,1000.0,162.71747228121427,289.25927734375
86000,0.0,161.59741932006906,472.9487010187959,190.6120147705078,0.07142592966556549,86,152.56777954101562,0.717045247554779,171.80661010742188,3445.682809114456,151.84837341308594,-217.32855224609375,0.8179435133934021,192.56359575521495,0.0993054211139679,0.0,-0.20304520428180695,86.0,1.0,34.757911682128906,24.958768628532606,86.0,2.4515678882598877,170.75466918945312,86.0,1000.0,161.59741932006906,275.5591125488281
87000,0.0,164.64899563902313,403.47878076154956,191.74783325195312,0.070921890437603,87,148.7817840576172,0.7156592607498169,172.5992431640625,3485.6832332611084,148.41844177246094,-217.16859436035156,0.853330135345459,194.98790822655215,0.09960111230611801,0.0,-0.08374912291765213,87.0,1.0,28.347871780395508,24.95923874258798,87.0,2.448439598083496,171.06304931640625,87.0,1000.0,164.64899563902313,235.9676971435547
88000,0.0,166.64167170926558,748.4893563305989,192.8473358154297,0.0711045190691948,88,150.339599609375,0.7150059938430786,170.78045654296875,3525.8127913475037,149.71145629882812,-219.4881591796875,0.8203712105751038,201.2776974095527,0.09998277574777603,0.0,-0.1372922658920288,88.0,1.0,38.708553314208984,24.95878403299114,88.0,2.445885181427002,169.34869384765625,88.0,1000.0,166.64167170926558,291.9788513183594
89000,0.0,163.45641528356595,-204.8512744348314,191.77456665039062,0.07041924446821213,89,148.72731018066406,0.7152522802352905,172.0837860107422,3565.843755722046,147.54931640625,-220.79803466796875,0.8402602672576904,196.7144505348967,0.10054139047861099,0.0,-0.15764488279819489,89.0,1.0,23.259811401367188,24.959029642614958,89.0,2.4383578300476074,170.07638549804688,89.0,1000.0,163.45641528356595,197.3633270263672
90000,0.0,163.2014646884498,705.3831748697204,192.83084106445312,0.07081803679466248,90,148.34657287597656,0.7142220735549927,172.88870239257812,3605.878396987915,147.67271423339844,-218.75048828125,0.8004508018493652,202.36632524972808,0.10065953433513641,0.0,-0.2041710615158081,90.0,1.0,40.22980880737305,24.959244348112062,90.0,2.438577890396118,171.68307495117188,90.0,1000.0,163.2014646884498,291.8243103027344
91000,0.0,164.59811129853105,211.14992541149803,193.86830139160156,0.06967732310295105,91,148.35955810546875,0.7134062647819519,172.381591796875,3645.9979722499847,147.69317626953125,-219.2165069580078,0.8097484111785889,202.46284832842883,0.10068614035844803,0.0,-0.3653980791568756,91.0,1.0,34.108367919921875,24.958872904650278,91.0,2.4384689331054688,171.0213623046875,91.0,1000.0,164.59811129853105,234.0933074951172
92000,0.0,170.64755982063068,627.4801117616596,194.90304565429688,0.07002022117376328,92,146.089111328125,0.7124581336975098,171.54843139648438,3686.0889410972595,145.843994140625,-220.060546875,0.8010077476501465,207.0826011918335,0.10134727507829666,0.0,-0.29539328813552856,92.0,1.0,37.709938049316406,24.958703240788818,92.0,2.4412429332733154,170.0416259765625,92.0,1000.0,170.64755982063068,287.5976867675781
93000,0.0,175.4963331725792,553.6418734773276,195.88204956054688,0.07007361203432083,93,144.12811279296875,0.7117630243301392,169.91053771972656,3726.2039465904236,143.57423400878906,-221.15805053710938,0.7930467128753662,210.80904497984957,0.10184835642576218,0.0,-0.31098559498786926,93.0,1.0,49.42197799682617,24.95837622766126,93.0,2.4433465003967285,169.1693115234375,93.0,1000.0,175.4963331725792,268.8055725097656
94000,0.0,180.21815503280038,607.458540440379,196.8183135986328,0.07050386816263199,94,145.09075927734375,0.7110427618026733,168.37486267089844,3766.1992378234863,144.2438201904297,-219.01797485351562,0.7408354878425598,215.02872046347224,0.10247243195772171,0.0,-0.33381131291389465,94.0,1.0,33.11513137817383,24.958849509598245,94.0,2.4441630840301514,167.14437866210938,94.0,1000.0,180.21815503280038,283.24090576171875
95000,0.0,181.30412112139442,603.4859913505186,196.82369995117188,0.07049794495105743,95,146.22763061523438,0.710970401763916,165.11245727539062,3806.1557261943817,145.43096923828125,-214.1473846435547,0.7873488068580627,219.1177443675464,0.10295557975769043,0.0,-0.26245176792144775,95.0,1.0,46.9506950378418,24.95956729941436,95.0,2.4407875537872314,163.89903259277344,95.0,1000.0,181.30412112139442,280.4646911621094
96000,0.0,183.54857861338414,801.9573135047788,197.67628479003906,0.07183509320020676,96,144.0985107421875,0.710331380367279,164.81631469726562,3846.0817942619324,143.5559539794922,-216.82568359375,0.8852468132972717,225.18898987939255,0.1032954677939415,0.0,-0.08462712168693542,96.0,1.0,41.8823356628418,24.960467596717482,96.0,2.440512180328369,163.64512634277344,96.0,1000.0,183.54857861338414,279.93084716796875
97000,0.0,188.82829157876571,933.755383973146,198.51104736328125,0.07185951620340347,97,144.40806579589844,0.709361732006073,161.8658905029297,3886.105839729309,143.56936645507812,-213.1307373046875,0.895439863204956,232.49379806592606,0.10370005667209625,0.0,-0.016629556193947792,97.0,1.0,18.9310245513916,24.960720062826862,97.0,2.439850091934204,160.67416381835938,97.0,1000.0,188.82829157876571,278.6112365722656
98000,0.0,192.19382674427686,552.009306012108,198.85166931152344,0.07104421406984329,98,146.11277770996094,0.7087881565093994,160.4839324951172,3925.944289445877,145.47613525390625,-211.79315185546875,0.8090609312057495,235.7541603919075,0.10411568731069565,0.0,-0.17755497992038727,98.0,1.0,32.579917907714844,24.962147390489868,98.0,2.4388811588287354,159.42347717285156,98.0,1000.0,192.19382674427686,258.7472229003906
99000,0.0,190.61617513012396,722.5599898607868,199.55996704101562,0.07075399160385132,99,143.1007537841797,0.7087998390197754,160.16632080078125,3965.6799075603485,141.8011016845703,-209.75843811035156,0.8577433824539185,240.67139099260325,0.10377556830644608,0.0,-0.16497290134429932,99.0,1.0,30.883798599243164,24.964193355914077,99.0,2.434396743774414,158.68487548828125,99.0,1000.0,190.61617513012396,274.3153381347656
100000,0.0,193.0216874693928,511.7547336997638,200.2702178955078,0.0710468664765358,100,143.0037384033203,0.7080001831054688,159.7984619140625,4005.5949041843414,142.4242706298828,-206.89657592773438,0.8208165168762207,243.38222441967486,0.10410871356725693,0.0,-0.07600893825292587,100.0,1.0,32.70603942871094,24.965080691394324,100.0,2.4323432445526123,158.09494018554688,100.0,1000.0,193.0216874693928,270.0184020996094
101000,0.0,197.29518154101333,493.66832507934066,200.8563232421875,0.07038161158561707,101,140.77981567382812,0.7076072096824646,158.494873046875,4045.6104073524475,140.25326538085938,-207.13119506835938,0.7666300535202026,250.42788436031432,0.10397060215473175,0.0,-0.33846187591552734,101.0,1.0,24.76819610595703,24.9653302790708,101.0,2.4312427043914795,157.5742645263672,101.0,1000.0,192.72556510425113,269.50286865234375
102000,0.0,204.8580550761868,473.54250884518905,201.5167999267578,0.07032231986522675,102,141.09251403808594,0.7069263458251953,158.41250610351562,4085.5358378887177,140.48837280273438,-208.30352783203125,0.831794798374176,257.43902236819196,0.10415534675121307,0.0,-0.28932854533195496,102.0,1.0,41.33396911621094,24.966125386556527,102.0,2.428285837173462,156.948486328125,102.0,1000.0,194.52763825333196,226.27235412597656
103000,0.0,215.98802569971508,690.326714659772,202.16000366210938,0.07093983888626099,103,138.91526794433594,0.7064395546913147,157.1253204345703,4125.670152664185,138.1159210205078,-209.59519958496094,0.8370689749717712,266.76280165092027,0.10472994297742844,0.0,0.012370283715426922,103.0,1.0,19.55223274230957,24.965641020401723,103.0,2.4273242950439453,155.92666625976562,103.0,1000.0,198.97968328722706,267.44061279296875
104000,0.0,217.72224037343543,473.0630721019746,202.75279235839844,0.07121942192316055,104,137.39849853515625,0.705625593662262,155.91989135742188,4165.72430562973,137.0302734375,-209.1333465576172,0.8615301847457886,272.0154357404772,0.10479463636875153,0.0,-0.11271659284830093,104.0,1.0,35.97956848144531,24.965646396582258,104.0,2.425443649291992,154.64276123046875,104.0,1000.0,199.5261211736001,219.10130310058594
105000,0.0,221.9515659291526,815.0988578652914,203.3232421875,0.07032351195812225,105,138.1031036376953,0.7055610418319702,153.53311157226562,4205.638856887817,137.56427001953125,-204.68385314941406,0.8651373982429504,279.5671507627759,0.10489098727703094,0.0,0.04759281873703003,105.0,1.0,17.659263610839844,24.966480378607745,105.0,2.4239890575408936,152.46270751953125,105.0,1000.0,200.93038929440334,263.8763122558594
106000,0.0,224.91549565409926,692.7490721635196,203.03688049316406,0.07095824927091599,106,135.27032470703125,0.7058908343315125,154.50518798828125,4245.737298965454,135.02830505371094,-204.1884765625,0.8648844957351685,285.9744654501108,0.10561252385377884,0.0,-0.006558676715940237,106.0,1.0,24.104907989501953,24.966217298896165,106.0,2.4228639602661133,153.4077911376953,106.0,1000.0,202.4085013473434,261.8450927734375
