eval/episodes,rollout/episode_steps,total/steps_per_second,total/episodes,reference_actor_Q_mean,train/param_noise_distance,total/steps,obs_rms_std,train/loss_critic,reference_Q_std,param_noise_stddev,reference_actor_Q_std,ret_rms_mean,reference_action_mean,rollout/episodes,ret_rms_std,rollout/return,eval/return_history,train/loss_actor,total/epochs,reference_action_std,obs_rms_mean,rollout/actions_mean,eval/return,reference_Q_mean,rollout/Q_mean,rollout/actions_std,reference_perturbed_action_mean,total/duration,eval/Q,reference_perturbed_action_std,rollout/return_history
193.0,759.3675889328064,69.79943544390665,253.0,164.19573974609375,0.18837828934192657,193000,0.3755206763744354,28.139951705932617,27.993980407714844,0.029019069447335507,25.98155403137207,0.0,0.08937334269285202,253.0,1.0,53.140705998132276,157.51321457553001,-160.56649780273438,193,0.42727723717689514,0.024929624050855637,0.07231218367815018,530.1572765847961,163.04876708984375,120.50858306884766,0.48693135380744934,-0.06102500110864639,2765.0653443336487,193.90640258789062,0.45353344082832336,105.49424545133355
194.0,760.3149606299213,69.76705056828457,254.0,165.94435119628906,0.1688738763332367,194000,0.37565821409225464,37.979896545410156,23.75285530090332,0.02960235274322695,20.725727081298828,0.0,0.1912524253129959,254.0,1.0,54.48315834195726,157.68959901772007,-162.0251922607422,194,0.41155117750167847,0.024934764951467514,0.07222962379455566,536.2583815030068,164.28414916992188,120.80284881591797,0.4864059388637543,0.11798456311225891,2780.6822621822357,183.30555725097656,0.44767236709594727,108.9337770682908
195.0,761.2549019607843,69.73324591556586,255.0,167.32249450683594,0.1746131330728531,195000,0.37587568163871765,14.793557167053223,17.63062286376953,0.02960235274322695,14.398968696594238,0.0,0.12144629657268524,255.0,1.0,56.28229005643578,163.33231066242192,-163.03823852539062,195,0.48115816712379456,0.02488790638744831,0.07160056382417679,526.033898955887,165.4197540283203,121.11111450195312,0.4858068823814392,0.02578520029783249,2796.3706183433533,176.3992919921875,0.43784278631210327,112.54222430289292
196.0,762.1875,69.71079430141434,256.0,163.59304809570312,0.21731805801391602,196000,0.3757582902908325,38.28691101074219,31.528589248657227,0.028447279136688073,26.6826229095459,0.0,0.15887925028800964,256.0,1.0,58.772295985041765,166.54319864274493,-162.47506713867188,196,0.4364784061908722,0.024860521778464317,0.07201369851827621,461.959238340988,161.71029663085938,121.49349212646484,0.485238254070282,0.15224970877170563,2811.616220474243,174.93809509277344,0.49446535110473633,117.24676115620424
197.0,763.1128404669261,69.71480184928679,257.0,163.83950805664062,0.2687217891216278,197000,0.3757197856903076,46.08426284790039,33.8681640625,0.030197360033365813,29.98941421508789,0.0,0.0266413651406765,257.0,1.0,60.21282471592653,170.12927091796988,-163.44598388671875,197,0.4511158764362335,0.024932371452450752,0.07255935668945312,461.58894507018186,162.1883544921875,121.8513412475586,0.48491254448890686,0.25990116596221924,2825.798751115799,184.4309844970703,0.43954113125801086,119.86331425607888
198.0,764.031007751938,69.70465440251284,258.0,163.72409057617188,0.20034925639629364,198000,0.3757235109806061,35.94797134399414,32.41822814941406,0.030804326970036468,28.558372497558594,0.0,0.13345691561698914,258.0,1.0,60.70997511946199,170.31771080944262,-163.96902465820312,198,0.42744362354278564,0.025001194328069687,0.07288283854722977,116.47162113896707,162.084228515625,122.12095642089844,0.4845890700817108,0.09779564291238785,2840.55636882782,154.3612823486328,0.45643481612205505,119.12010576782941
199.0,764.942084942085,69.70960683747981,259.0,163.3610076904297,0.17011453211307526,199000,0.3757118582725525,16.058456420898438,34.389007568359375,0.029019069447335507,31.380786895751953,0.0,0.08041404187679291,259.0,1.0,61.61388567103512,169.2111744451705,-163.5319061279297,199,0.42375820875167847,0.02504557929933071,0.07299412041902542,354.082349948409,161.91452026367188,122.4068374633789,0.4841488003730774,0.16398032009601593,2854.6997900009155,174.8559112548828,0.4376598596572876,121.95795015668702
200.0,765.8461538461538,69.67737237695691,260.0,162.8921661376953,0.24198776483535767,200000,0.3756503462791443,40.4033088684082,34.0045166015625,0.02960235274322695,32.44929504394531,0.0,0.08552528917789459,260.0,1.0,62.94463727712692,171.57052997300863,-164.26089477539062,200,0.4446180462837219,0.025004500523209572,0.07212278991937637,376.3884541227925,161.98526000976562,122.74066925048828,0.48357832431793213,-0.0016643404960632324,2870.3723056316376,173.78036499023438,0.41091716289520264,127.73059917644531
201.0,766.7432950191571,69.69771812823203,261.0,162.65301513671875,0.23035290837287903,201000,0.37567833065986633,34.297630310058594,31.01805877685547,0.028447279136688073,28.323972702026367,0.0,0.16625595092773438,261.0,1.0,65.35657828176213,169.4143528617658,-165.5658416748047,201,0.44775673747062683,0.025001822039484978,0.07173431664705276,-225.28634616502168,161.30374145507812,123.00798797607422,0.4832952320575714,0.09187677502632141,2883.8820753097534,172.28363037109375,0.462186336517334,134.55230111515317
202.0,767.6335877862596,69.66487962965488,262.0,164.16238403320312,0.18786637485027313,202000,0.37527093291282654,20.701190948486328,31.335657119750977,0.02960235274322695,28.031307220458984,0.0,0.13077999651432037,262.0,1.0,66.19849002492941,170.7034255325268,-164.68661499023438,202,0.4523570239543915,0.025088081136345863,0.07215966284275055,448.7798834451428,162.78463745117188,122.75614166259766,0.48551926016807556,0.10090246051549911,2899.595909357071,195.2373809814453,0.4340653121471405,136.63986035691835
203.0,768.5171102661596,69.63206412606891,263.0,163.12033081054688,0.17328760027885437,203000,0.3752455413341522,69.2655258178711,31.172746658325195,0.030197360033365813,28.287763595581055,0.0,0.03724980726838112,263.0,1.0,58.084844474080114,173.46760664186783,-164.10391235351562,203,0.4300480782985687,0.025063397362828255,0.07194208353757858,485.2688620231662,161.62191772460938,122.94204711914062,0.48580804467201233,-0.023944243788719177,2915.323601961136,196.1605224609375,0.46700671315193176,142.10895054399484
204.0,769.3939393939394,69.61299261651146,264.0,162.4681396484375,0.19350764155387878,204000,0.37516990303993225,38.20796203613281,31.693174362182617,0.029019069447335507,29.084728240966797,0.0,0.19826923310756683,264.0,1.0,58.58810307628417,171.40174802396618,-163.22044372558594,204,0.4131469428539276,0.02499200403690338,0.07082783430814743,36.40505690270173,161.23081970214844,123.2386703491211,0.48563480377197266,-0.12517140805721283,2930.4874324798584,171.52940368652344,0.4366440176963806,141.18584156648726
205.0,767.6015037593985,69.60271435421934,266.0,163.5609130859375,0.1783716231584549,205000,0.3752036690711975,27.510543823242188,32.23386001586914,0.028447279136688073,28.752431869506836,0.0,0.02656572498381138,266.0,1.0,59.06294871172744,170.12012920824452,-164.92333984375,205,0.4763253927230835,0.025005942210555077,0.07127037644386292,150.9688538023874,161.84695434570312,123.61454010009766,0.48523592948913574,0.22997638583183289,2945.287434577942,170.0599365234375,0.44069936871528625,151.35020539432037
206.0,768.4719101123595,69.5719759716686,267.0,162.57894897460938,0.20185090601444244,206000,0.37493014335632324,21.47911834716797,32.90470886230469,0.02960235274322695,31.141845703125,0.0,-0.007848158478736877,267.0,1.0,60.651726170981625,173.11510976656294,-164.48687744140625,206,0.47205471992492676,0.025107024237513542,0.07161027938127518,567.2098054318888,161.14353942871094,123.88311767578125,0.4849662184715271,0.18605731427669525,2960.9623289108276,186.8793182373047,0.4915548264980316,152.80866620609328
207.0,769.3358208955224,69.5832580596127,268.0,162.45294189453125,0.2233729511499405,207000,0.3748089075088501,44.086326599121094,31.20550537109375,0.028447279136688073,29.2056827545166,0.0,0.036908108741045,268.0,1.0,61.284955814529354,176.8192865809445,-163.5469207763672,207,0.45208096504211426,0.025179963558912277,0.07174272835254669,341.2206430116374,161.10699462890625,124.16665649414062,0.484438419342041,0.14011108875274658,2974.8535175323486,180.83619689941406,0.4497903287410736,156.17031786295237
208.0,770.1933085501859,69.55766460049689,269.0,162.2865753173828,0.2085232436656952,208000,0.3747839331626892,48.489566802978516,31.35179328918457,0.028447279136688073,30.0847225189209,0.0,0.17386065423488617,269.0,1.0,63.19576105865049,179.9966561153964,-164.47222900390625,208,0.44156286120414734,0.025195065885782242,0.07252506911754608,562.7624534951144,161.3842315673828,124.40181732177734,0.484206885099411,0.3126894235610962,2990.3246636390686,173.1396942138672,0.37956541776657104,158.357684812965
209.0,771.0444444444445,69.52915170792244,270.0,161.2781219482422,0.25661802291870117,209000,0.374735027551651,47.459625244140625,30.087804794311523,0.028447279136688073,28.924734115600586,0.0,0.14683765172958374,270.0,1.0,63.45551674884257,182.07365484362265,-162.4560089111328,209,0.4528389275074005,0.02525506541132927,0.07301949709653854,358.0872580169647,160.386962890625,124.66400146484375,0.48378491401672363,0.19447660446166992,3005.9334087371826,170.44656372070312,0.45001330971717834,159.71766323668507
210.0,771.8892988929889,69.55901319277643,271.0,160.7188720703125,0.1741267591714859,210000,0.3746925890445709,41.419193267822266,32.83643341064453,0.028447279136688073,31.374067306518555,0.0,-0.025005502626299858,271.0,1.0,65.15391187485395,180.36129012934865,-164.5775146484375,210,0.4520408809185028,0.025294965133070946,0.07303494215011597,113.61394592334645,159.44601440429688,124.90906524658203,0.48330825567245483,0.0607871413230896,3019.0192523002625,156.74929809570312,0.4502534866333008,162.4164194087155
211.0,772.7279411764706,69.57145092981942,272.0,160.6332244873047,0.1795109063386917,211000,0.3747659921646118,18.84086799621582,33.14349365234375,0.030197360033365813,31.768388748168945,0.0,0.007784757763147354,272.0,1.0,67.0387832376321,180.56591763953926,-163.5058135986328,211,0.45769670605659485,0.025270191952586174,0.07244908809661865,-4.43252129167922,159.55105590820312,125.1688461303711,0.48286905884742737,-0.11373146623373032,3032.853234767914,146.31427001953125,0.46800342202186584,164.08272908421554
212.0,773.5604395604396,69.59768837746032,273.0,161.29234313964844,0.20076891779899597,212000,0.37475693225860596,41.4603271484375,31.614625930786133,0.030197360033365813,29.876846313476562,0.0,0.05996937304735184,273.0,1.0,68.7855357162663,175.90023812396447,-162.46890258789062,212,0.4852144718170166,0.02529517561197281,0.07251998037099838,-199.6632690967302,159.96466064453125,125.3867416381836,0.48255953192710876,0.061784543097019196,3046.0781807899475,129.42039489746094,0.46928396821022034,167.70169418386948
213.0,774.3868613138686,69.58929937806901,274.0,160.55203247070312,0.21434080600738525,213000,0.37512797117233276,25.379709243774414,32.80775451660156,0.029019069447335507,30.28415298461914,0.0,-0.10311410576105118,274.0,1.0,69.65350565315218,180.8138190584446,-162.6837921142578,213,0.4897494614124298,0.02532261796295643,0.07337824255228043,-203.17425207125945,158.48101806640625,125.53597259521484,0.48258301615715027,0.2217589020729065,3060.8154113292694,152.1654815673828,0.4892648756504059,168.26476401454346
214.0,770.2527075812275,69.55884970838075,277.0,161.28314208984375,0.2720886766910553,214000,0.3752191960811615,50.32499694824219,30.988967895507812,0.02960235274322695,27.754365921020508,0.0,-0.05461021885275841,277.0,1.0,69.69200679562839,181.11370712119344,-163.72901916503906,214,0.5013546347618103,0.02532033808529377,0.07340261340141296,-29.16797823747345,159.61190795898438,125.67330932617188,0.4824822247028351,-0.03303275257349014,3076.5316116809845,165.03909301757812,0.4735771715641022,164.46284441658563
215.0,770.6187050359712,69.61291636645694,278.0,160.892578125,0.19998206198215485,215000,0.3751915395259857,68.91162109375,33.03241729736328,0.02960235274322695,30.9158992767334,0.0,-0.10019053518772125,278.0,1.0,69.45457989473155,181.4592115504417,-163.43934631347656,215,0.4551704227924347,0.0253593772649765,0.0737919881939888,137.10837071754472,159.08639526367188,125.9185791015625,0.48205190896987915,0.23734509944915771,3088.507294654846,193.62928771972656,0.4347774386405945,164.43305029485845
216.0,766.3843416370107,69.63546835691628,281.0,159.38870239257812,0.17400074005126953,216000,0.3751601278781891,46.425594329833984,33.355262756347656,0.028447279136688073,31.783157348632812,0.0,-0.015126951038837433,281.0,1.0,70.58912636872738,180.9381627850077,-162.60726928710938,216,0.43894317746162415,0.025337139144539833,0.07374193519353867,197.02407179785698,158.0581817626953,125.99524688720703,0.48276031017303467,0.04052272439002991,3101.8675553798676,172.85055541992188,0.4691755473613739,162.18039574783282
217.0,767.2127659574468,69.65056937064304,282.0,158.54745483398438,0.19006769359111786,217000,0.3752427101135254,24.447364807128906,35.67292404174805,0.02960235274322695,33.471458435058594,0.0,0.027007559314370155,282.0,1.0,66.44661234432357,179.62558931711266,-162.79905700683594,217,0.4463876187801361,0.025309553369879723,0.07307852804660797,266.7366376836594,157.33810424804688,125.90745544433594,0.48395776748657227,0.0552615262567997,3115.55242061615,178.3733367919922,0.44530314207077026,150.98821138276847
218.0,768.035335689046,69.64375144306254,283.0,159.3994903564453,0.20129786431789398,218000,0.3750724792480469,19.410097122192383,32.298152923583984,0.02960235274322695,29.94878578186035,0.0,0.061282120645046234,283.0,1.0,63.23325649304547,174.66768925329393,-162.0641326904297,218,0.4587116241455078,0.025284219533205032,0.07307931780815125,-102.17384251108815,158.1623077392578,125.90142822265625,0.484377920627594,0.05300288647413254,3130.2162144184113,139.1009521484375,0.4537816643714905,139.0192249447947
219.0,768.8521126760563,69.70359486030898,284.0,159.21041870117188,0.21909870207309723,219000,0.37495896220207214,16.089927673339844,33.05616760253906,0.030197360033365813,31.53240394592285,0.0,-0.0690818652510643,284.0,1.0,64.68098848014353,175.0017803976738,-159.53134155273438,219,0.4616422653198242,0.02526320144534111,0.07319452613592148,133.57157724222094,158.20065307617188,125.81934356689453,0.4853476881980896,0.08399485051631927,3141.8752567768097,166.12808227539062,0.477718323469162,143.39946522713342
220.0,769.6631578947369,69.67497030286422,285.0,159.82957458496094,0.2050720602273941,220000,0.37497806549072266,29.298484802246094,34.93891525268555,0.02960235274322695,31.35914421081543,0.0,-0.06726431101560593,285.0,1.0,59.24484209991763,174.03360433251862,-162.04287719726562,220,0.42481255531311035,0.025296157225966454,0.07379060983657837,121.79899605258272,157.92825317382812,125.84549713134766,0.48550716042518616,0.1066577211022377,3157.518389225006,168.5428009033203,0.409186452627182,126.07277962318808
221.0,767.8919860627178,69.67882564166578,287.0,159.60032653808594,0.23940123617649078,221000,0.37482357025146484,34.2093505859375,33.554420471191406,0.030197360033365813,30.631954193115234,0.0,-0.08401119709014893,287.0,1.0,60.72794869016584,171.16922760258893,-161.4717254638672,221,0.40137720108032227,0.025304103270173073,0.0741046890616417,-311.60894698138407,158.37789916992188,125.96345520019531,0.4857131242752075,-0.09480489045381546,3171.6952455043793,159.24378967285156,0.42230793833732605,135.88582479505837
222.0,768.6979166666666,69.67983991850787,288.0,160.55751037597656,0.22276751697063446,222000,0.3747090995311737,30.056028366088867,31.72218894958496,0.0314234939421342,28.834959030151367,0.0,0.035323742777109146,288.0,1.0,56.85420334815317,175.17268333025476,-160.4182586669922,222,0.40142565965652466,0.025309273973107338,0.0740589126944542,451.6075067973993,159.17401123046875,126.06352233886719,0.48613202571868896,-0.06889737397432327,3186.0004308223724,174.5718994140625,0.4076859951019287,126.42485261040652
