eval/episodes,rollout/Q_mean,rollout/return_history,ret_rms_std,reference_perturbed_action_mean,train/loss_actor,eval/Q,ret_rms_mean,rollout/actions_mean,reference_perturbed_action_std,param_noise_stddev,total/steps,eval/return,rollout/actions_std,train/param_noise_distance,reference_action_std,reference_Q_mean,total/episodes,rollout/episodes,total/steps_per_second,total/duration,rollout/return,reference_actor_Q_std,total/epochs,rollout/episode_steps,obs_rms_mean,obs_rms_std,reference_actor_Q_mean,reference_Q_std,eval/return_history,reference_action_mean,train/loss_critic
925.0,326.3285827636719,1738.2911287350812,1.0,0.10826584696769714,-387.020751953125,410.3310546875,0.0,0.05444421246647835,0.8175440430641174,0.017297050171870294,925000,2226.7597303724906,0.7990220785140991,0.1886599063873291,0.815116822719574,383.47900390625,925.0,925.0,41.179819509037365,22462.45882153511,1471.6927427263115,2.02813458442688,925,1000.0,0.12628228962421417,2.8621857166290283,386.29931640625,2.0344932079315186,1950.9862343877799,0.14705488085746765,109.78417205810547
926.0,326.4208984375,1745.3569244037262,1.0,0.0317823700606823,-387.7056579589844,410.50335693359375,0.0,0.0543556846678257,0.8841094374656677,0.017999379770019416,926000,2073.9650883718086,0.7989620566368103,0.22731953859329224,0.8441617488861084,384.66009521484375,926.0,926.0,41.18152771939358,22485.80981040001,1472.5079457963914,2.0025458335876465,926,1000.0,0.12630490958690643,2.8621106147766113,387.26934814453125,2.2739081382751465,1953.9689491681609,0.07984291762113571,65.12745666503906
927.0,326.511474609375,1753.5428482925488,1.0,0.04859960079193115,-387.4474182128906,410.6196594238281,0.0,0.054399531334638596,0.8605173826217651,0.017644720880324885,927000,2237.185148334689,0.7989188432693481,0.1668625771999359,0.8795886039733887,385.0048828125,927.0,927.0,41.18338150161165,22509.079298496246,1473.157425969255,2.0821824073791504,927,1000.0,0.1263500303030014,2.862206220626831,387.8387451171875,2.0943117141723633,1959.4256097520881,0.060704875737428665,111.34295654296875
928.0,326.2423095703125,1734.3351343536922,1.0,0.13221962749958038,-385.13616943359375,412.0168151855469,0.0,0.05463094264268875,0.8188233375549316,0.017297050171870294,928000,2190.3947159780387,0.7990822196006775,0.18692435324192047,0.8324660062789917,383.03192138671875,928.0,928.0,41.1853421920203,22532.288202762604,1471.5196248247366,2.2885184288024902,928,1000.0,0.1264333575963974,2.861769437789917,385.8031005859375,2.484149932861328,1962.4031682044097,0.13563810288906097,109.13175964355469
929.0,326.3365783691406,1738.8851590004806,1.0,0.12044105678796768,-387.639404296875,329.3746032714844,0.0,0.054783061146736145,0.7972471714019775,0.017644720880324885,929000,1539.1526979962523,0.7990508079528809,0.24547520279884338,0.7654618620872498,385.0643310546875,929.0,929.0,41.18713317048765,22555.587837457657,1472.432137045383,2.294774293899536,929,1000.0,0.1265016347169876,2.861830234527588,387.1175537109375,2.4713454246520996,1980.0092144275063,0.1698550581932068,249.14772033691406
930.0,326.4233703613281,1760.1603301308453,1.0,0.14930033683776855,-388.9356994628906,412.273193359375,0.0,0.05466216430068016,0.8505617380142212,0.01695622994987775,930000,2284.6057341618184,0.7989986538887024,0.2109932005405426,0.8464014530181885,383.4816589355469,930.0,930.0,41.188733500317625,22578.9899559021,1472.8644539377328,3.0924603939056396,930,1000.0,0.12652140855789185,2.861917734146118,387.128662109375,4.367287635803223,1988.2861239925062,0.15683399140834808,140.83445739746094
931.0,326.5165100097656,1763.495943114257,1.0,0.1449262946844101,-386.4090881347656,411.1285400390625,0.0,0.05483119562268257,0.850862979888916,0.01662212523270047,931000,2247.722829521775,0.798970639705658,0.18569928407669067,0.8245055675506592,383.0534973144531,931.0,931.0,41.190030837686535,22602.55651831627,1473.787114096935,2.7448720932006836,931,1000.0,0.12658214569091797,2.8620495796203613,388.02667236328125,4.932285308837891,1989.8614497742826,0.15486285090446472,205.02655029296875
932.0,326.6072692871094,1770.8703192408555,1.0,0.07594334334135056,-384.8199157714844,411.71826171875,0.0,0.054831188172101974,0.7751242518424988,0.01662212523270047,932000,2304.8239781450857,0.7989222407341003,0.20526808500289917,0.7626935243606567,383.40032958984375,932.0,932.0,41.19192262252392,22625.795074939728,1474.5046546745184,2.36287784576416,932,1000.0,0.12661518156528473,2.862244129180908,387.3265380859375,6.169319152832031,1990.6115969414586,0.10794327408075333,191.3570556640625
933.0,326.6994934082031,1774.6630313302858,1.0,0.15213429927825928,-387.53570556640625,412.8074645996094,0.0,0.05476965010166168,0.7581071853637695,0.016294603698363365,933000,2279.3407543144617,0.7988452315330505,0.22803334891796112,0.7484034895896912,384.068115234375,933.0,933.0,41.193971585064354,22648.945078611374,1475.4264389352727,2.371596574783325,933,1000.0,0.12666542828083038,2.8622853755950928,387.49908447265625,3.1035280227661133,1992.051830690005,0.2304704189300537,68.30010986328125
934.0,326.7898254394531,1776.4685607567708,1.0,0.058751899749040604,-384.7182312011719,411.79278564453125,0.0,0.05486053600907326,0.8739736676216125,0.016294603698363365,934000,2195.2244580458378,0.7987332344055176,0.16059115529060364,0.7701007127761841,384.5015869140625,934.0,934.0,41.19600477046403,22672.101462364197,1476.165670790235,2.3750321865081787,934,1000.0,0.12672117352485657,2.8624231815338135,387.4751281738281,2.800180196762085,1994.6456398171767,0.10317093133926392,106.04666137695312
935.0,326.8774108886719,1776.1761742502574,1.0,0.17956475913524628,-386.86077880859375,411.4043273925781,0.0,0.054748550057411194,0.6868543028831482,0.016294603698363365,935000,2019.4046301397386,0.7987105250358582,0.20004397630691528,0.7466946840286255,385.24676513671875,935.0,935.0,41.19782936844223,22695.37046813965,1476.5280421927093,2.243511915206909,935,1000.0,0.12672729790210724,2.863062858581543,387.4921875,2.3004157543182373,1992.4353598267192,0.11367283016443253,117.59309387207031
936.0,326.96734619140625,1774.2739050809262,1.0,0.1657445877790451,-387.4412536621094,410.9729919433594,0.0,0.05469310283660889,0.6945505142211914,0.01662212523270047,936000,1921.2390302681306,0.7986261248588562,0.1834835410118103,0.7369361519813538,384.8885498046875,936.0,936.0,41.199651587314825,22718.638724803925,1477.1355833702678,2.235919713973999,936,1000.0,0.12676985561847687,2.8630642890930176,387.29058837890625,2.1246514320373535,1989.1010949806173,0.13552741706371307,138.35597229003906
937.0,327.052490234375,1770.3352509155957,1.0,0.005863507743924856,-386.1933288574219,411.84478759765625,0.0,0.05472668260335922,0.8252413868904114,0.015973535632157008,937000,2124.783847922694,0.7985690236091614,0.21038006246089935,0.788943886756897,384.13677978515625,937.0,937.0,41.20136754098799,22741.9635784626,1477.2237096297417,2.365543842315674,937,1000.0,0.1267738789319992,2.863372564315796,387.12823486328125,2.383688449859619,1987.9034740128939,0.016648689284920692,167.99868774414062
938.0,327.1424255371094,1770.7370069580588,1.0,0.10598099231719971,-385.5311584472656,289.8272399902344,0.0,0.05466120317578316,0.8017163276672363,0.01695622994987775,938000,1524.5923034940504,0.7985587120056152,0.18011374771595,0.8131915926933289,382.916259765625,938.0,938.0,41.20333702140115,22765.146413087845,1477.8540568848996,2.00038743019104,938,1000.0,0.1267991065979004,2.863373279571533,385.894775390625,2.6765265464782715,1980.5793531058507,0.0013752778759226203,338.01055908203125
939.0,327.2296447753906,1769.3662671221505,1.0,0.14688368141651154,-387.4117431640625,410.5955810546875,0.0,0.05467408895492554,0.8144229650497437,0.017644720880324885,939000,2051.386865116706,0.7984695434570312,0.21055737137794495,0.7992454171180725,385.291259765625,939.0,939.0,41.20523384986775,22788.367211341858,1478.4200889695837,1.8983895778656006,939,1000.0,0.12684446573257446,2.8639028072357178,388.60040283203125,2.1264803409576416,1987.25297448993,0.10123997926712036,137.42132568359375
940.0,327.3207092285156,1781.278307380707,1.0,0.040123045444488525,-390.0450744628906,412.4784851074219,0.0,0.054611463099718094,0.8423401713371277,0.017297050171870294,940000,2140.4998646107824,0.7984427809715271,0.17282940447330475,0.8541839718818665,386.588134765625,940.0,940.0,41.20725652860165,22811.516203403473,1479.1039940208937,1.7833467721939087,940,1000.0,0.12687037885189056,2.8640642166137695,389.8155212402344,2.102907419204712,1988.8386978383473,0.09767886251211166,85.40454864501953
941.0,327.4073486328125,1780.3681569160346,1.0,0.16557428240776062,-388.7005920410156,412.9134216308594,0.0,0.05459076166152954,0.7642267942428589,0.017297050171870294,941000,2172.766039674609,0.7984189987182617,0.2614966630935669,0.7899002432823181,387.07550048828125,941.0,941.0,41.20924731263142,22834.680596351624,1479.5645394691837,1.9899811744689941,941,1000.0,0.12691274285316467,2.8646836280822754,389.154296875,2.2422287464141846,1989.319561443719,0.14534007012844086,113.92501831054688
942.0,327.4949951171875,1777.842503719273,1.0,0.15153895318508148,-388.32830810546875,410.53985595703125,0.0,0.05453164130449295,0.7888274192810059,0.017644720880324885,942000,1966.3845062587038,0.7984076142311096,0.2100815325975418,0.7280405759811401,386.04766845703125,942.0,942.0,41.211212975245154,22857.856684923172,1479.942509702547,1.793434739112854,942,1000.0,0.12696877121925354,2.8648293018341064,388.0393981933594,1.8654236793518066,1986.0204897709086,0.18946443498134613,218.47935485839844
943.0,327.3070983886719,1758.2107151923867,1.0,0.10983013361692429,-388.6289367675781,348.2959899902344,0.0,0.05507879704236984,0.8039019703865051,0.017297050171870294,943000,1706.066335513148,0.7985025644302368,0.18175140023231506,0.7844228744506836,382.99273681640625,943.0,943.0,41.21313227807438,22881.056301116943,1478.7256336747644,2.7341532707214355,943,1000.0,0.12712997198104858,2.8645079135894775,386.962158203125,3.9548277854919434,1980.1878708499928,0.12167424708604813,136.42164611816406
944.0,327.39288330078125,1757.6148307908215,1.0,0.17806990444660187,-386.1448059082031,404.56060791015625,0.0,0.05507033318281174,0.7308370471000671,0.017297050171870294,944000,2290.5128433897526,0.7984876036643982,0.211027130484581,0.7091453671455383,385.9034423828125,944.0,944.0,41.21495615640592,22904.30678653717,1479.0632838003798,2.346064329147339,944,1000.0,0.12716174125671387,2.864809989929199,388.12713623046875,2.7083396911621094,1980.4847025389424,0.19618481397628784,138.7769012451172
945.0,327.48431396484375,1759.770304877671,1.0,0.12776099145412445,-387.84375,414.3236999511719,0.0,0.054956767708063126,0.789615273475647,0.01662212523270047,945000,2416.936627845001,0.7984530925750732,0.17563442885875702,0.7701534628868103,385.4489440917969,945.0,945.0,41.216889594121504,22927.49427008629,1479.9445269189937,2.273679256439209,945,1000.0,0.1271854043006897,2.865009307861328,388.5625915527344,2.841630697250366,1985.4776683710818,0.14197589457035065,86.03814697265625
946.0,327.5766906738281,1767.152272944925,1.0,0.1100613996386528,-387.5367126464844,412.7548522949219,0.0,0.05495937541127205,0.7290106415748596,0.017644720880324885,946000,2420.838434887354,0.7984089851379395,0.20650029182434082,0.7087770700454712,382.8648681640625,946.0,946.0,41.21889392717496,22950.640103816986,1481.0480914714221,2.006221055984497,946,1000.0,0.1272447556257248,2.8652429580688477,385.1417541503906,2.3152148723602295,1989.1228839870193,0.15560966730117798,245.1568603515625
947.0,327.6676025390625,1768.3237497684574,1.0,0.06834540516138077,-388.3973083496094,412.76806640625,0.0,0.055004313588142395,0.7724330425262451,0.017644720880324885,947000,2154.2433386852003,0.7983270883560181,0.21191535890102386,0.7472527027130127,383.8350524902344,947.0,947.0,41.220840991971066,22973.8156042099,1481.9476055880496,2.5984139442443848,947,1000.0,0.12727750837802887,2.8650197982788086,386.74493408203125,3.3573412895202637,1990.2858969188912,0.14087410271167755,66.50009155273438
948.0,327.7569580078125,1770.6878174662604,1.0,0.09128590673208237,-384.22320556640625,410.84210205078125,0.0,0.05492839589715004,0.737455427646637,0.017644720880324885,948000,2035.6748491935573,0.7983077168464661,0.19805128872394562,0.7265336513519287,383.80035400390625,948.0,948.0,41.22260755018615,22997.089615106583,1482.7124861818866,2.2271242141723633,948,1000.0,0.12730762362480164,2.8653104305267334,385.67572021484375,2.2359793186187744,1987.4815859040455,0.10497057437896729,191.8533935546875
949.0,327.84442138671875,1768.0355628748737,1.0,0.02380293607711792,-389.64569091796875,408.98248291015625,0.0,0.05478594824671745,0.6929723024368286,0.017999379770019416,949000,1719.3138976969342,0.7982550859451294,0.266261488199234,0.713214635848999,384.935791015625,949.0,949.0,41.2243378060229,23020.38190317154,1483.2859029332876,2.3720474243164062,949,1000.0,0.1273275464773178,2.865170478820801,387.10479736328125,2.742988348007202,1983.079515023978,0.09986523538827896,141.8074951171875
950.0,327.9301452636719,1764.5627151761719,1.0,0.07464548200368881,-388.78167724609375,412.6181945800781,0.0,0.05458668991923332,0.703437864780426,0.017999379770019416,950000,2094.1407239350665,0.7982182502746582,0.20919474959373474,0.7424807548522949,383.6036376953125,950.0,950.0,41.226187231020674,23043.605625629425,1483.6024440277058,2.113485813140869,950,1000.0,0.1273161619901657,2.864905595779419,386.64691162109375,2.3718440532684326,1982.9453655506961,0.02503081224858761,120.63250732421875
951.0,328.0163879394531,1762.3021477062496,1.0,0.05704960227012634,-389.8260192871094,416.2817077636719,0.0,0.05446035787463188,0.7441496253013611,0.017297050171870294,951000,2500.3091709283244,0.798166036605835,0.2193736732006073,0.6621841788291931,384.15447998046875,951.0,951.0,41.22784946098957,23066.93199944496,1484.0344198748896,2.4656198024749756,951,1000.0,0.1273350566625595,2.865086793899536,386.2117919921875,2.234388828277588,1983.983388432858,0.0012570470571517944,167.70574951171875
952.0,328.09716796875,1758.1392137133093,1.0,-0.03586535528302193,-388.437744140625,414.68524169921875,0.0,0.054467130452394485,0.7985264658927917,0.01662212523270047,952000,2342.763907286947,0.7981495261192322,0.21017080545425415,0.7116237878799438,383.7779235839844,952.0,952.0,41.229414075476654,23090.31116127968,1484.0025815005781,2.710927724838257,952,1000.0,0.1273464411497116,2.865406036376953,386.5678405761719,3.5993242263793945,1985.5556106829824,-0.0043365308083593845,118.29638671875
953.0,328.188232421875,1762.9295073382818,1.0,0.1669955998659134,-386.9846496582031,414.3916015625,0.0,0.05448189005255699,0.6505475640296936,0.016294603698363365,953000,2320.7153859564664,0.7980829477310181,0.20266571640968323,0.6645923256874084,385.1064453125,953.0,953.0,41.231152351714314,23113.59119606018,1485.069377504314,1.8969417810440063,953,1000.0,0.1274094581604004,2.8657989501953125,387.7176818847656,2.893911838531494,1986.1380417003973,0.1709747314453125,191.93190002441406
954.0,328.2795104980469,1768.5748806352142,1.0,0.12113795429468155,-387.5778503417969,414.9695129394531,0.0,0.054559580981731415,0.703250527381897,0.01695622994987775,954000,2407.5387007995546,0.7980220913887024,0.16031494736671448,0.7237862944602966,384.2081298828125,954.0,954.0,41.23254682343204,23137.062187433243,1486.0298141238243,2.4446427822113037,954,1000.0,0.12746289372444153,2.8658089637756348,386.516357421875,2.3996315002441406,1986.7152795227676,0.09385623782873154,196.46084594726562
955.0,328.36859130859375,1772.5731045356847,1.0,0.10441914200782776,-390.9345397949219,414.91607666015625,0.0,0.05459002032876015,0.6831715106964111,0.017297050171870294,955000,2214.4915464808096,0.7979217767715454,0.21285514533519745,0.6652787327766418,383.7787780761719,955.0,955.0,41.23434460129858,23160.305062055588,1486.7696182793436,2.585362672805786,955,1000.0,0.12751515209674835,2.865875244140625,386.54736328125,5.996486663818359,1997.0471144354497,0.0675303041934967,13.955887794494629
956.0,328.4578552246094,1776.2849736547878,1.0,0.04388326406478882,-390.1268310546875,415.731689453125,0.0,0.05458821356296539,0.7226563692092896,0.017297050171870294,956000,2342.608034165527,0.797809362411499,0.18921950459480286,0.7520360946655273,383.75384521484375,956.0,956.0,41.236256272838794,23183.481877565384,1487.4040635024473,2.5046634674072266,956,1000.0,0.12753285467624664,2.865819215774536,387.09149169921875,4.3390326499938965,2001.1813821080127,0.005029946565628052,248.28558349609375
957.0,328.54986572265625,1786.1439457414315,1.0,-0.0451873242855072,-387.7166748046875,414.18951416015625,0.0,0.05467570200562477,0.8354847431182861,0.017297050171870294,957000,2194.619949830547,0.7977408170700073,0.15941019356250763,0.8056085109710693,384.3681640625,957.0,957.0,41.23815213357823,23206.66544175148,1488.4901658063375,2.0884695053100586,957,1000.0,0.12759153544902802,2.8664205074310303,387.7469787597656,3.855394124984741,2003.9501949918208,0.01670648716390133,39.6645393371582
