total/epochs,total/steps_per_second,train/loss_critic,rollout/episodes,reference_Q_std,total/episodes,eval/return_history,rollout/return_history,total/duration,eval/Q,rollout/Q_mean,eval/episodes,reference_action_std,reference_perturbed_action_mean,eval/return,obs_rms_std,train/param_noise_distance,rollout/actions_mean,reference_actor_Q_mean,param_noise_stddev,reference_actor_Q_std,train/loss_actor,rollout/actions_std,reference_perturbed_action_std,rollout/episode_steps,total/steps,ret_rms_mean,obs_rms_mean,reference_Q_mean,rollout/return,reference_action_mean,ret_rms_std
463,57.431960833026594,40.88936233520508,545.0,2.5504837036132812,545.0,265.83505235627615,118.55487329544552,8061.713256597519,198.13087463378906,151.18429565429688,463.0,0.3179803192615509,0.18867988884449005,906.4167977206632,0.3548038899898529,0.16320130228996277,0.03782651945948601,195.51898193359375,0.029019069447335507,2.589444637298584,-154.46311950683594,0.5112496614456177,0.3131251037120819,848.7357798165137,463000,0.0,0.026912501081824303,194.4749755859375,18.239420084198695,0.06683492660522461,1.0
464,57.41964194228373,58.44816589355469,546.0,2.4209177494049072,546.0,271.2621119007352,124.25480992538385,8080.858471155167,195.5943145751953,151.28501892089844,464.0,0.30371007323265076,0.07430866360664368,618.4748277436345,0.3547777831554413,0.18646952509880066,0.03792288899421692,195.90948486328125,0.0314234939421342,2.4200339317321777,-155.81661987304688,0.5109192132949829,0.3403017520904541,849.0128205128206,464000,0.0,0.02692948654294014,194.57003784179688,19.772914841579432,0.07727482914924622,1.0
465,57.416868787122084,30.474027633666992,547.0,2.2721762657165527,547.0,286.34391817251054,131.69572426571202,8098.665249824524,197.79147338867188,151.3902130126953,465.0,0.3581525385379791,0.13715386390686035,802.0399105390585,0.35471248626708984,0.20449942350387573,0.03795505315065384,196.204833984375,0.030804326970036468,2.261869192123413,-157.89187622070312,0.5105971097946167,0.3489219546318054,849.2888482632541,465000,0.0,0.02694142796099186,195.01739501953125,21.09939205619066,0.05716631934046745,1.0
466,57.421855511072316,25.032629013061523,548.0,2.389218330383301,548.0,296.7826500493445,132.7149854500459,8115.376904010773,188.27944946289062,151.4830322265625,466.0,0.31982019543647766,-0.00029941461980342865,709.6363450017474,0.35471993684768677,0.21826528012752533,0.03805803880095482,195.78610229492188,0.0314234939421342,2.3436405658721924,-157.4244384765625,0.5103505849838257,0.33565402030944824,849.5638686131387,466000,0.0,0.026958594098687172,194.4944305419922,22.086329105290393,0.15084943175315857,1.0
467,57.40656091327051,28.33115005493164,549.0,2.3349153995513916,549.0,300.170760020373,140.57135018552825,8134.958662748337,192.10438537597656,151.57725524902344,467.0,0.2883695662021637,-0.028010230511426926,614.1542545847548,0.3547484576702118,0.24019086360931396,0.03799882158637047,196.02008056640625,0.029019069447335507,2.4313876628875732,-155.94683837890625,0.510016918182373,0.37423086166381836,849.8378870673953,467000,0.0,0.02696051634848118,194.5764617919922,23.498288858388452,0.14284919202327728,1.0
468,57.404561884179365,35.073524475097656,550.0,2.3918983936309814,550.0,304.7111573942635,154.777242356884,8152.662168979645,188.18484497070312,151.6724853515625,468.0,0.31242817640304565,-0.12170175462961197,537.8648047113177,0.3548251688480377,0.2354322373867035,0.037825070321559906,196.48019409179688,0.030197360033365813,2.4406208992004395,-156.89321899414062,0.5097139477729797,0.32491427659988403,850.1109090909091,468000,0.0,0.026947520673274994,195.19195556640625,24.95715716545175,0.014388084411621094,1.0
469,57.40969248825632,25.9986515045166,551.0,2.372100353240967,551.0,311.13149871303347,156.93025430118877,8169.352241277695,199.30079650878906,151.7653350830078,469.0,0.2762395739555359,-0.07940244674682617,700.3095848365074,0.35488662123680115,0.1989881545305252,0.037678271532058716,196.47616577148438,0.030804326970036468,2.4467687606811523,-157.40225219726562,0.5094471573829651,0.39735522866249084,850.1252268602541,469000,0.0,0.026947008445858955,195.02206420898438,25.787957789656495,0.014049883931875229,1.0
470,57.40200632751304,52.12217330932617,552.0,2.550572156906128,552.0,309.88255591242455,159.03530779965206,8187.867115974426,197.4356231689453,151.86666870117188,470.0,0.3446316719055176,0.09502896666526794,483.34975400978993,0.3548585772514343,0.18585775792598724,0.03780561685562134,196.76934814453125,0.0314234939421342,2.5627574920654297,-159.75245666503906,0.5091908574104309,0.36919236183166504,850.3967391304348,470000,0.0,0.026961568742990494,194.8513946533203,26.729288207866205,-0.07823045551776886,1.0
471,57.40670437703338,40.14264678955078,553.0,2.514338493347168,553.0,312.886991466216,159.1728113739515,8204.616605520248,195.03492736816406,151.9495086669922,471.0,0.2806980609893799,-0.1577536016702652,651.2725355429084,0.3548721671104431,0.19864167273044586,0.0379263237118721,196.74624633789062,0.0320551061703711,2.5647592544555664,-156.7694854736328,0.5089837312698364,0.33043909072875977,850.6672694394214,471000,0.0,0.026966022327542305,195.11175537109375,27.54762481084646,0.015396407805383205,1.0
472,57.409426798018735,25.543041229248047,554.0,2.386958599090576,554.0,320.960700542381,163.56426285844395,8221.646275281906,199.39100646972656,152.03009033203125,472.0,0.27394819259643555,0.09287846088409424,747.6330009970379,0.35494348406791687,0.198370099067688,0.038093265146017075,196.2735595703125,0.030197360033365813,2.4713375568389893,-157.29141235351562,0.5087569355964661,0.3108399510383606,850.9368231046932,472000,0.0,0.026966296136379242,194.84092712402344,28.3286035088804,0.011381888762116432,1.0
473,57.40874340256937,34.344173431396484,555.0,2.506582498550415,555.0,321.01981605584945,167.9904377968352,8239.163095474243,200.9689178466797,152.12713623046875,473.0,0.323614239692688,-0.040234968066215515,487.4367646045466,0.3549443483352661,0.24024881422519684,0.03813682124018669,196.57064819335938,0.030804326970036468,2.549715757369995,-155.96409606933594,0.5085394978523254,0.3479491174221039,851.2054054054054,473000,0.0,0.02696889638900757,195.0260772705078,29.438688066672967,-0.11233116686344147,1.0
474,57.40099583190757,68.15986633300781,556.0,2.6381418704986572,556.0,322.29560001497293,173.75004372227005,8257.69645857811,196.98104858398438,152.22280883789062,474.0,0.2892207205295563,-0.01504344493150711,736.3244202406564,0.35489198565483093,0.2066243290901184,0.03813023865222931,196.19622802734375,0.0314234939421342,2.650439500808716,-158.9937744140625,0.5083338022232056,0.34936538338661194,851.4730215827338,474000,0.0,0.02696586772799492,194.49459838867188,30.452543409479365,0.08213634043931961,1.0
475,57.40520277125992,45.436222076416016,557.0,2.5826773643493652,557.0,321.60936483782274,183.47831708530404,8274.511317253113,195.72817993164062,152.3180694580078,475.0,0.3035261929035187,-0.032568130642175674,603.459698320966,0.35489359498023987,0.23392878472805023,0.03813346102833748,196.290771484375,0.0314234939421342,2.5181422233581543,-156.06756591796875,0.5081031322479248,0.35947224497795105,851.7396768402155,475000,0.0,0.02695818617939949,194.62388610839844,31.21685743151605,0.028093397617340088,1.0
476,57.41033229962663,35.39657211303711,558.0,2.625014305114746,558.0,317.0317235262957,186.38715027558007,8291.190469264984,153.76185607910156,152.40293884277344,476.0,0.2682286500930786,0.0743291974067688,255.5882538905761,0.3549759089946747,0.21378818154335022,0.03827874734997749,195.80335998535156,0.028447279136688073,2.6424527168273926,-156.66612243652344,0.5079257488250732,0.4268859028816223,852.005376344086,476000,0.0,0.026943007484078407,194.61471557617188,32.02900080669541,-0.0005118837580084801,1.0
477,57.41559738982605,83.1474609375,559.0,2.482581853866577,559.0,324.3126895570716,190.85006152407007,8307.847025632858,196.0281982421875,152.49253845214844,477.0,0.33372384309768677,0.017514042556285858,721.8223611904502,0.3549988865852356,0.1853698045015335,0.038456883281469345,196.24029541015625,0.029019069447335507,2.4757158756256104,-155.73403930664062,0.5076407194137573,0.2894607186317444,852.2701252236136,477000,0.0,0.02695329301059246,194.85931396484375,32.96061077027471,-0.037397705018520355,1.0
478,57.42091954684054,28.207691192626953,560.0,2.565716505050659,560.0,333.54632288534543,199.39422875508455,8324.492254257202,196.968505859375,152.58665466308594,478.0,0.375535786151886,0.13643920421600342,630.7752583929307,0.3549787104129791,0.22781312465667725,0.03872682899236679,195.5624237060547,0.030804326970036468,2.5329978466033936,-158.82310485839844,0.5073376893997192,0.33002182841300964,852.5339285714285,478000,0.0,0.026990151032805443,194.2724151611328,34.444672009561145,-0.019296765327453613,1.0
479,57.43046505783518,14.9180326461792,561.0,2.7102200984954834,561.0,338.0787633960668,209.7204086921039,8340.521002531052,195.096435546875,152.68113708496094,479.0,0.34119728207588196,-0.01886969804763794,684.0265223567719,0.3549174666404724,0.1932949721813202,0.0389656201004982,195.82135009765625,0.030804326970036468,2.6552176475524902,-157.72247314453125,0.5070266723632812,0.3638337254524231,852.7967914438502,479000,0.0,0.027022898197174072,194.31234741210938,35.80155586671493,0.01266460120677948,1.0
480,57.43554278426969,39.772499084472656,562.0,2.6066622734069824,562.0,345.8373358402294,211.44715637542177,8357.194460630417,195.8708038330078,152.77291870117188,480.0,0.2884093225002289,-0.03328941389918327,928.8913868358044,0.35491496324539185,0.2408892661333084,0.039053142070770264,195.48861694335938,0.030197360033365813,2.5549004077911377,-158.02113342285156,0.5067023634910583,0.2881198823451996,853.05871886121,480000,0.0,0.027043048292398453,194.0469970703125,36.64285289197822,-0.06858256459236145,1.0
481,57.44000301114888,29.486534118652344,563.0,2.5521769523620605,563.0,342.693936357735,219.42695454940497,8373.954992771149,163.8563995361328,152.8404541015625,481.0,0.3790745139122009,-0.12132231891155243,51.20330931551681,0.3549882471561432,0.17417390644550323,0.038960542529821396,194.84005737304688,0.02960235274322695,2.485492467880249,-156.08056640625,0.5064806938171387,0.32688549160957336,853.3197158081705,481000,0.0,0.02703949809074402,193.64556884765625,38.03564435986999,-0.06056371331214905,1.0
482,57.43985179793274,33.69828796386719,564.0,2.4875359535217285,564.0,345.78938787639754,214.24633455646767,8391.386553287506,192.1543426513672,152.8156280517578,482.0,0.3006365895271301,-0.26652050018310547,738.4939522555795,0.3550278842449188,0.22848278284072876,0.038360510021448135,194.4365234375,0.030197360033365813,2.4362313747406006,-156.1562042236328,0.5066049098968506,0.29638370871543884,853.5797872340426,482000,0.0,0.027004167437553406,193.17987060546875,37.614670075808206,0.001703266054391861,1.0
483,57.44377292790028,48.6518440246582,565.0,6.026113033294678,565.0,345.5678983514666,223.5666654057521,8408.222081899643,193.8191680908203,152.82359313964844,483.0,0.3228505551815033,0.14525845646858215,631.1862540848526,0.35499611496925354,0.212519109249115,0.038100745528936386,193.76004028320312,0.030197360033365813,2.3802475929260254,-157.35067749023438,0.5067834854125977,0.3039683401584625,853.8389380530973,483000,0.0,0.027019042521715164,191.55221557617188,37.154205779917845,0.0891086608171463,1.0
484,57.444107821526124,16.393831253051758,566.0,5.702389240264893,566.0,347.85051445649407,226.80491501740636,8425.581288576126,191.5811309814453,152.8844757080078,484.0,0.2929884195327759,0.1799495816230774,704.3650314664729,0.3549592196941376,0.21414344012737274,0.038266539573669434,194.07763671875,0.028447279136688073,2.192936897277832,-154.014404296875,0.5066031217575073,0.2692581117153168,854.0971731448764,484000,0.0,0.027060462161898613,192.1624755859375,37.68092685251674,-0.018487008288502693,1.0
485,57.425845468430815,13.57040023803711,567.0,2.7650418281555176,567.0,354.68871144131253,224.5949495028492,8445.674522399902,194.864501953125,152.94671630859375,485.0,0.28850826621055603,-0.06340166926383972,838.1159219267938,0.3549484610557556,0.18059980869293213,0.038069967180490494,193.4434814453125,0.028447279136688073,2.188688039779663,-156.78575134277344,0.506511926651001,0.28325581550598145,854.3544973544973,485000,0.0,0.027062544599175453,191.87164306640625,38.09244234467524,0.03029477223753929,1.0
486,57.40927753842693,36.44774627685547,568.0,2.669497489929199,568.0,359.8859458736417,226.45419496488614,8465.53067445755,188.88107299804688,153.0304412841797,486.0,0.3341275751590729,-0.08885722607374191,662.7390427385483,0.3548978567123413,0.17169781029224396,0.03791030868887901,193.29336547851562,0.029019069447335507,2.003821611404419,-155.38076782226562,0.5063208341598511,0.30958831310272217,854.6109154929577,486000,0.0,0.027053352445364,191.93496704101562,38.455107337651754,0.159658744931221,1.0
487,57.39554448831111,39.222129821777344,569.0,2.8374416828155518,569.0,361.18132737894854,233.46654086088046,8484.979179859161,193.87071228027344,153.11221313476562,487.0,0.31101280450820923,0.07587442547082901,515.7318533201983,0.3548916280269623,0.23340560495853424,0.037927694618701935,193.61190795898438,0.030197360033365813,2.084217071533203,-156.4171905517578,0.5060242414474487,0.3282753527164459,854.866432337434,487000,0.0,0.027056222781538963,191.9471893310547,39.63733887591665,0.12203455716371536,1.0
488,57.36398485642785,38.521949768066406,570.0,3.2078051567077637,570.0,371.95885827855216,237.10540713305315,8507.079855442047,187.77772521972656,153.1793212890625,488.0,0.2666756510734558,0.16800236701965332,662.2750672449462,0.35488709807395935,0.20926673710346222,0.037894148379564285,193.29281616210938,0.029019069447335507,2.2050836086273193,-157.65829467773438,0.5057716965675354,0.3886983394622803,854.5508771929825,488000,0.0,0.0270612183958292,191.84222412109375,40.2180718466573,0.010347504168748856,1.0
489,57.332843083648754,39.117286682128906,571.0,2.6236562728881836,571.0,378.2938002215716,249.34248507868585,8529.14269900322,197.47207641601562,153.23463439941406,489.0,0.29327109456062317,-0.13041388988494873,515.5706363216866,0.3548450171947479,0.22193948924541473,0.037692032754421234,192.76950073242188,0.030197360033365813,2.191943407058716,-157.45736694335938,0.505687952041626,0.3589419424533844,854.8056042031524,489000,0.0,0.02707870677113533,191.291015625,41.084913444884286,-0.020403295755386353,1.0
490,57.31390147510837,29.604232788085938,572.0,3.1259782314300537,572.0,375.6843394496108,250.89298754470275,8549.409260034561,152.60400390625,153.32028198242188,490.0,0.3171725273132324,0.01678837090730667,117.86921600903108,0.3546876013278961,0.21654799580574036,0.03793323040008545,192.82542419433594,0.029019069447335507,2.2375073432922363,-156.218994140625,0.5054378509521484,0.3555983901023865,855.0594405594405,490000,0.0,0.02711447887122631,191.24224853515625,41.36207219310558,0.0027659330517053604,1.0
491,57.26565263444315,43.09652328491211,573.0,2.9440250396728516,573.0,383.09214104852884,247.78618717603004,8574.074989318848,194.2632293701172,153.3931884765625,491.0,0.3029462993144989,0.0558868870139122,869.5478456897824,0.35462722182273865,0.26116394996643066,0.03802172467112541,192.20603942871094,0.02960235274322695,2.282750368118286,-157.77243041992188,0.5051328539848328,0.2951812148094177,855.3123909249564,491000,0.0,0.027137283235788345,190.61756896972656,42.079003393712455,0.03554106503725052,1.0
492,57.25973561256086,15.49059772491455,574.0,2.873119831085205,574.0,395.2029280386358,256.61368162570454,8592.425283432007,186.577880859375,153.4779815673828,492.0,0.3708275258541107,0.03296144679188728,382.55079377946555,0.3546081781387329,0.19626103341579437,0.0380498468875885,193.14303588867188,0.030197360033365813,2.2384462356567383,-155.8074951171875,0.504909336566925,0.3438819348812103,855.5644599303135,492000,0.0,0.0271336380392313,191.6135711669922,43.21513745465836,0.051358576864004135,1.0
493,57.23990730353377,38.12981033325195,575.0,2.630255937576294,575.0,398.66769722782357,258.998351550801,8612.872089147568,192.3802490234375,153.5604705810547,493.0,0.39339348673820496,-0.03158089518547058,571.3700164024024,0.354595810174942,0.17445088922977448,0.03808783367276192,192.8459014892578,0.0314234939421342,2.1870975494384766,-156.7101593017578,0.504639208316803,0.3785970211029053,855.815652173913,493000,0.0,0.027131589129567146,191.4034423828125,44.20487978359398,-0.04204750061035156,1.0
