total/epochs,total/episodes,train/loss_actor,eval/episodes,obs_rms_mean,reference_actor_Q_std,rollout/episode_steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/return,rollout/Q_mean,rollout/return_history,rollout/actions_mean,obs_rms_std,total/steps,eval/return_history,train/param_noise_distance,train/loss_critic,rollout/actions_std,reference_action_mean,ret_rms_std,ret_rms_mean,reference_perturbed_action_std,param_noise_stddev,reference_action_std,eval/Q,reference_Q_std,rollout/episodes,reference_Q_mean,eval/return,reference_perturbed_action_mean
163,607.0,-395.1181640625,163.0,-0.019150761887431145,181.7815704345703,268.27677100494236,275.0443115234375,1913.2709591388702,85.19441494756364,297.3501458199305,285.49920654296875,400.11841553181245,0.49935781955718994,1.6767281293869019,163000,435.3311721205438,0.22659432888031006,118.408935546875,0.5332674384117126,0.3786332607269287,1.0,0.0,0.5328109264373779,0.019882513137642284,0.6546736359596252,255.60633850097656,184.9949493408203,607.0,260.751220703125,-30.969052586027424,0.5260235071182251
164,610.0,-392.9722900390625,164.0,-0.01925695687532425,179.42160034179688,268.75245901639346,277.3660888671875,1924.7705125808716,85.20496284000991,297.10853013902863,286.1253356933594,393.24793456986083,0.49913790822029114,1.676560401916504,164000,434.30925820395714,0.16987769305706024,131.48509216308594,0.5331886410713196,0.5500896573066711,1.0,0.0,0.585313081741333,0.020282151651708893,0.5646892786026001,316.50836181640625,184.3889617919922,610.0,259.7079162597656,69.84606610264971,0.5035987496376038
165,613.0,-393.5476989746094,165.0,-0.019917774945497513,183.2970733642578,268.4747145187602,271.64013671875,1937.0853943824768,85.17951788728463,295.7936065948482,286.602294921875,378.50615887392746,0.4989374876022339,1.678861141204834,165000,435.84124181205124,0.2317436784505844,116.2051773071289,0.533153235912323,0.49496689438819885,1.0,0.0,0.5726196765899658,0.019882513137642284,0.5430970788002014,413.6670837402344,186.29852294921875,613.0,256.80133056640625,489.7682037922094,0.45760098099708557
166,615.0,-396.26800537109375,166.0,-0.02049812115728855,187.8448028564453,269.3447154471545,268.980224609375,1950.080439567566,85.12469364433542,297.3631698305446,287.2398681640625,384.74585225437806,0.497342586517334,1.6830472946166992,166000,438.4169754491089,0.2522864043712616,161.43890380859375,0.5344468355178833,0.49839460849761963,1.0,0.0,0.5605830550193787,0.020282151651708893,0.5863393545150757,417.8580322265625,189.81443786621094,615.0,255.28652954101562,379.01026348368134,0.5400269031524658
167,617.0,-397.1331787109375,167.0,-0.020696507766842842,183.8615264892578,270.5348460291734,274.99566650390625,1961.5695328712463,85.13590632474488,298.0400481885655,287.9817810058594,387.9884087628982,0.4974069595336914,1.6818723678588867,167000,435.4716732875079,0.20127777755260468,298.7742919921875,0.5342093110084534,0.48182544112205505,1.0,0.0,0.5058069825172424,0.020689822899908242,0.5825564861297607,323.7725830078125,187.51841735839844,617.0,259.6759033203125,-2.893288598523511,0.5715833306312561
168,618.0,-392.64984130859375,168.0,-0.020736467093229294,187.72726440429688,271.71521035598704,268.9038391113281,1973.9393637180328,85.10899731163066,299.1982308955516,288.8265380859375,393.50153169815366,0.49772870540618896,1.6782475709915161,168000,438.8463972871492,0.17334231734275818,201.26528930664062,0.5336214303970337,0.628108024597168,1.0,0.0,0.4899238049983978,0.020689822899908242,0.5027108192443848,390.2823791503906,189.60922241210938,618.0,256.0645751953125,546.8389204212315,0.6185333728790283
169,622.0,-394.1835021972656,169.0,-0.02067367173731327,183.30630493164062,271.45498392282957,278.96978759765625,1986.085945367813,85.09198727988685,298.58436814756186,289.22052001953125,383.53347563904464,0.4976481795310974,1.6781542301177979,169000,439.4351656850009,0.18118944764137268,152.12277221679688,0.5336527824401855,0.5887834429740906,1.0,0.0,0.4494209885597229,0.020689822899908242,0.5075246691703796,348.89019775390625,185.4801483154297,622.0,263.5143127441406,226.3389670441608,0.6776247024536133
170,623.0,-394.018310546875,170.0,-0.020336659625172615,179.85317993164062,271.5987158908507,278.69476318359375,1997.7251608371735,85.09679075612144,298.50233340949313,289.83770751953125,384.6778301045499,0.4982271194458008,1.6768298149108887,170000,437.89854975467756,0.16557422280311584,160.59454345703125,0.5330448150634766,0.5311217308044434,1.0,0.0,0.4813302755355835,0.019882513137642284,0.5890974998474121,323.9467468261719,182.11727905273438,623.0,263.77569580078125,12.867394670809976,0.6084230542182922
171,626.0,-394.32855224609375,171.0,-0.020056938752532005,176.51083374023438,273.0894568690096,284.509521484375,2011.3117859363556,85.01914083916724,298.34143603639137,290.2685546875,388.74869064589416,0.4989672303199768,1.675849199295044,171000,438.9971778070849,0.17871272563934326,214.2353973388672,0.5326516628265381,0.4900399148464203,1.0,0.0,0.5993223190307617,0.020689822899908242,0.6033579707145691,392.06524658203125,179.51492309570312,626.0,268.6671447753906,461.5552179851053,0.557635486125946
172,628.0,-391.3465576171875,172.0,-0.019993456080555916,176.7050323486328,273.54458598726114,278.021240234375,2024.0594580173492,84.97774080633046,299.5228661201814,290.9644470214844,396.0122230827661,0.4986780881881714,1.6762092113494873,172000,438.0574990461401,0.17972980439662933,185.18856811523438,0.5327286720275879,0.5141782760620117,1.0,0.0,0.5610998272895813,0.020689822899908242,0.5360100865364075,356.9250183105469,180.0382537841797,628.0,262.91973876953125,226.0936105828499,0.529410183429718
173,630.0,-395.26141357421875,173.0,-0.019428301602602005,174.173095703125,273.3888888888889,279.06085205078125,2036.4027705192566,84.9537245305786,298.7450887136466,291.5634460449219,393.5793067527162,0.4986196458339691,1.6726367473602295,173000,442.88132252466335,0.1839907020330429,120.2961196899414,0.5325906872749329,0.5721484422683716,1.0,0.0,0.5636243224143982,0.0211056883401964,0.5333425998687744,415.9203186035156,178.16110229492188,630.0,261.7666931152344,646.4381724453198,0.532232940196991
174,632.0,-396.73858642578125,174.0,-0.01916513405740261,179.99459838867188,274.97151898734177,268.85809326171875,2048.074867963791,84.9578317285793,301.09294626636995,292.2145690917969,404.91345494530583,0.4982825219631195,1.670868992805481,174000,446.60938985027695,0.18980689346790314,322.9292297363281,0.5330037474632263,0.6736688017845154,1.0,0.0,0.4964465796947479,0.0211056883401964,0.4720258116722107,385.66839599609375,183.3008270263672,632.0,252.29397583007812,648.5071687498931,0.6568507552146912
175,635.0,-395.3077087402344,175.0,-0.019469639286398888,175.79132080078125,275.5590551181102,281.7913818359375,2060.497442960739,84.93094742623977,303.1603244154365,293.03326416015625,414.7698500018266,0.49722373485565186,1.6713833808898926,175000,448.2581129942428,0.18867158889770508,226.2758026123047,0.5336387157440186,0.6342976093292236,1.0,0.0,0.4291922152042389,0.0211056883401964,0.4748837947845459,460.77850341796875,179.25994873046875,635.0,264.0566711425781,566.8754709769927,0.7015406489372253
176,637.0,-392.8868408203125,176.0,-0.0191804226487875,176.2316436767578,275.2464678178964,280.9989929199219,2072.146069288254,84.93609722236084,303.1360478011698,293.6956481933594,411.17828221104776,0.49772006273269653,1.668688178062439,176000,446.39167229876097,0.2051144540309906,135.20945739746094,0.5332111716270447,0.5650310516357422,1.0,0.0,0.4733039140701294,0.019882513137642284,0.512356698513031,528.4898681640625,178.70333862304688,637.0,264.94146728515625,231.11847352040863,0.6474253535270691
177,639.0,-394.72393798828125,177.0,-0.019614530727267265,175.80543518066406,276.8075117370892,281.1637878417969,2085.319816827774,84.87906678470814,304.43632224440034,294.5395202636719,414.11312828521756,0.4975380301475525,1.668407917022705,177000,449.41258072080205,0.2214922457933426,247.31216430664062,0.5334089994430542,0.5708205103874207,1.0,0.0,0.46773597598075867,0.020689822899908242,0.481320321559906,482.6729736328125,179.5115509033203,639.0,264.92071533203125,735.1177080254943,0.6677830815315247
178,642.0,-400.0215148925781,178.0,-0.020588409155607224,176.05300903320312,276.3753894080997,282.0452880859375,2096.906618118286,84.88694654401584,304.2782815699948,295.4981994628906,417.6020855074135,0.4966241121292114,1.6686676740646362,178000,447.64035154767544,0.17646431922912598,166.4260711669922,0.5339081883430481,0.6097704768180847,1.0,0.0,0.5733492970466614,0.020689822899908242,0.5203495025634766,388.87200927734375,178.4419708251953,642.0,267.16937255859375,126.33924319624403,0.5040954947471619
179,643.0,-401.8506774902344,179.0,-0.021428490057587624,175.39073181152344,277.08087091757386,284.52105712890625,2110.7530221939087,84.80385820504385,305.25647312500826,296.703857421875,423.673153534565,0.4962192177772522,1.6676472425460815,179000,452.4484066186844,0.1909835934638977,283.733642578125,0.5339776277542114,0.47296860814094543,1.0,0.0,0.5042846202850342,0.019882513137642284,0.5862900018692017,473.5124206542969,178.9759979248047,643.0,269.2663269042969,752.2423056862459,0.6025722622871399
180,646.0,-406.3057556152344,180.0,-0.021876685321331024,176.6916961669922,278.55572755417955,286.3634033203125,2122.588533639908,84.80211644756608,307.3068533197523,297.614501953125,441.18672230623224,0.495636910200119,1.6676108837127686,180000,449.7595938508614,0.17927779257297516,225.25807189941406,0.5344387292861938,0.44884419441223145,1.0,0.0,0.5813021063804626,0.019882513137642284,0.6538934111595154,364.1763916015625,179.63839721679688,646.0,270.618408203125,140.07283928518044,0.5495532155036926
181,647.0,-408.6639709472656,181.0,-0.022246217355132103,177.5962371826172,279.6707882534776,290.767822265625,2133.9411153793335,84.8195850839235,308.33276374105225,299.2315368652344,448.02512457630263,0.49611255526542664,1.6644349098205566,181000,447.9190889440643,0.19410935044288635,192.94317626953125,0.5336841344833374,0.46910253167152405,1.0,0.0,0.6811515092849731,0.019106704324195603,0.6245002150535583,505.08416748046875,179.36941528320312,647.0,275.93157958984375,152.17757895900272,0.3849773705005646
182,650.0,-409.1089172363281,182.0,-0.023042678833007812,182.948974609375,279.7446153846154,281.43841552734375,2146.0414488315582,84.80730887052177,309.2228821198591,299.9870910644531,446.2333591193022,0.49543464183807373,1.6663236618041992,182000,450.85439881060046,0.19192340970039368,247.25440979003906,0.5341202020645142,0.5142160058021545,1.0,0.0,0.4936917722225189,0.019106704324195603,0.5780299305915833,468.388916015625,187.99285888671875,650.0,264.4517822265625,429.72455491792215,0.6014389991760254
183,656.0,-410.2314453125,183.0,-0.02392875775694847,182.93853759765625,278.8185975609756,282.36065673828125,2157.5051445961,84.820191719292,307.6573496514126,300.5640563964844,433.08059772505,0.4957227408885956,1.667728304862976,183000,447.8538659178511,0.20279145240783691,142.86318969726562,0.5341150760650635,0.5146495699882507,1.0,0.0,0.5406428575515747,0.020282151651708893,0.607423722743988,393.2373046875,187.17897033691406,656.0,266.56536865234375,259.72669390109684,0.5871025323867798
184,662.0,-413.2137451171875,184.0,-0.024602731689810753,184.4003448486328,277.9154078549849,281.38983154296875,2169.510839700699,84.81174494863748,306.57019018800844,300.9861755371094,411.1567635417599,0.49535977840423584,1.6685867309570312,184000,448.93352045847075,0.17980200052261353,190.22328186035156,0.5345830321311951,0.5189887881278992,1.0,0.0,0.6030001640319824,0.019882513137642284,0.5921290516853333,429.0247497558594,188.2982940673828,662.0,266.46044921875,489.1033868175251,0.4987424910068512
185,663.0,-413.7272644042969,185.0,-0.02392936870455742,183.6415252685547,279.00452488687785,285.8604431152344,2181.4888145923615,84.80446874744557,307.3688520024734,301.67999267578125,415.5958886483484,0.4964102506637573,1.665182113647461,185000,451.5916362865953,0.23715543746948242,167.18882751464844,0.5344610214233398,0.6953865885734558,1.0,0.0,0.40332552790641785,0.0211056883401964,0.4928278923034668,409.6985778808594,187.48849487304688,663.0,270.1027526855469,425.2770635202063,0.7607424855232239
186,667.0,-412.85577392578125,186.0,-0.024189874529838562,184.64674377441406,278.856071964018,287.4000244140625,2193.850924015045,84.78242434977976,308.190971866025,302.46014404296875,415.41209546967656,0.49576321244239807,1.6664843559265137,186000,455.9054912326896,0.22213588654994965,422.40936279296875,0.535008430480957,0.5370463728904724,1.0,0.0,0.5665980577468872,0.02152991267583435,0.5648559331893921,458.447509765625,188.2870635986328,667.0,272.06768798828125,756.2170279167883,0.5539814829826355
187,669.0,-419.5025329589844,187.0,-0.024702182039618492,185.57205200195312,278.7369207772795,288.672119140625,2205.8486547470093,84.77462839418926,307.7374286829645,303.1466064453125,406.33037132283346,0.4954129755496979,1.6674081087112427,187000,460.7059260852927,0.211950421333313,225.00408935546875,0.5351397395133972,0.6252350807189941,1.0,0.0,0.5996994972229004,0.019490749081111935,0.5090896487236023,470.22418212890625,189.0864715576172,669.0,272.94427490234375,768.7009427973351,0.5089414715766907
188,671.0,-416.1170654296875,188.0,-0.024651343002915382,188.34097290039062,279.5245901639344,283.6535339355469,2217.8933465480804,84.76512195349807,308.9232085010297,303.8244323730469,409.220100744351,0.49501651525497437,1.6700973510742188,188000,464.06262752387863,0.19436576962471008,227.38418579101562,0.5356288552284241,0.6778081059455872,1.0,0.0,0.5919947028160095,0.019882513137642284,0.4707868993282318,454.1430969238281,192.29034423828125,671.0,268.21337890625,909.2643489457947,0.49209025502204895
189,678.0,-417.110107421875,189.0,-0.025391051545739174,191.33680725097656,278.66961651917404,281.1145935058594,2231.91468667984,84.68065608777964,310.3473966508267,304.4294128417969,401.8102522197853,0.494133323431015,1.6726140975952148,189000,469.55434138925807,0.2398315966129303,174.64663696289062,0.5363394021987915,0.6114701628684998,1.0,0.0,0.5382146239280701,0.019490749081111935,0.5347468256950378,439.0404357910156,194.2533721923828,678.0,266.2025146484375,816.9744171669986,0.6151569485664368
190,681.0,-419.827880859375,190.0,-0.025760216638445854,193.14991760253906,278.72980910425844,280.98992919921875,2243.231931209564,84.69922229466074,311.50224293707925,305.0860595703125,407.9654698226082,0.4937388300895691,1.6750155687332153,190000,466.1862369948911,0.19134092330932617,233.10276794433594,0.5367864370346069,0.5907047390937805,1.0,0.0,0.5717790126800537,0.020282151651708893,0.5683263540267944,418.7618103027344,196.52940368652344,681.0,265.8409118652344,372.8720934390222,0.6042740941047668
191,685.0,-420.4212951660156,191.0,-0.02591281570494175,192.002685546875,278.5751824817518,285.10418701171875,2256.5332295894623,84.64311426725553,311.40935104245676,305.6164245605469,407.8981088125563,0.4940106272697449,1.6762527227401733,191000,460.8669730028157,0.1930217146873474,333.28375244140625,0.5372298359870911,0.5906059145927429,1.0,0.0,0.5553262233734131,0.019106704324195603,0.5448262691497803,396.5319519042969,195.89297485351562,685.0,270.00128173828125,235.60080437699966,0.6409955024719238
192,689.0,-421.751708984375,192.0,-0.02571912109851837,194.7260284423828,278.5399129172714,283.8068542480469,2268.4981763362885,84.6374936523367,312.7049660290513,306.3271484375,407.0580034443917,0.49361544847488403,1.6768546104431152,192000,462.36478258281977,0.204954132437706,258.1035461425781,0.5376743078231812,0.6264623999595642,1.0,0.0,0.5794530510902405,0.018730226766195082,0.5283267498016357,449.8915710449219,197.99171447753906,689.0,268.60162353515625,574.5809136858304,0.5109937191009521
193,690.0,-427.0899353027344,193.0,-0.02535562589764595,194.64732360839844,279.58550724637684,290.17919921875,2279.659448862076,84.66176827259821,313.85949037420306,307.0582275390625,417.99032551147207,0.4944320023059845,1.6775341033935547,193000,456.80727720245255,0.21249790489673615,312.3818664550781,0.5374512672424316,0.44948914647102356,1.0,0.0,0.5433593988418579,0.019490749081111935,0.6222786903381348,405.95867919921875,197.6526336669922,690.0,275.6695556640625,253.34068841359255,0.5860207080841064
