eval/episodes,obs_rms_std,eval/return_history,rollout/episodes,total/steps,rollout/actions_mean,reference_action_std,eval/return,rollout/Q_mean,param_noise_stddev,reference_perturbed_action_std,total/episodes,reference_Q_mean,reference_actor_Q_mean,train/loss_critic,rollout/return,obs_rms_mean,train/loss_actor,ret_rms_mean,total/epochs,reference_action_mean,reference_perturbed_action_mean,rollout/episode_steps,total/steps_per_second,ret_rms_std,total/duration,reference_actor_Q_std,train/param_noise_distance,rollout/actions_std,eval/Q,reference_Q_std,rollout/return_history
12.0,1.4502731561660767,-330.0656618259888,12.0,12000,0.1437242180109024,0.6737128496170044,-53.07504759472317,4.027942180633545,0.02901906944733551,0.6729989647865295,12.0,8.744128227233887,9.318663597106934,0.23334632813930511,-352.39114612046984,0.10517939180135727,-7.620864391326904,0.0,12,0.08736754208803177,0.07444408535957336,1000.0,82.02307058566117,1.0,146.300302028656,3.724860906600952,0.24669098854064941,0.7569236755371094,10.99545955657959,3.689042568206787,-352.39114612046984
13.0,1.4433858394622803,-294.3552525750238,13.0,13000,0.12421167641878128,0.6342900395393372,134.16965843655584,4.5034565925598145,0.02901906944733551,0.6577911376953125,13.0,9.566900253295898,10.145630836486816,0.27812880277633667,-337.20100711274813,0.10213471204042435,-8.240025520324707,0.0,13,0.059432145208120346,0.10399755090475082,1000.0,82.33400683061195,1.0,157.8934452533722,4.3956170082092285,0.18887194991111755,0.7519977688789368,12.862257957458496,4.270648956298828,-337.20100711274813
14.0,1.46451735496521,-266.9185907591304,14.0,14000,0.1242038905620575,0.6124141812324524,89.75801284748408,4.999768257141113,0.027886755354071244,0.5887265801429749,14.0,9.877790451049805,10.526856422424316,0.3948162794113159,-315.75676212878574,0.10271529853343964,-9.037864685058594,0.0,14,0.10344208031892776,0.1431444138288498,1000.0,82.55768103368526,1.0,169.57840657234192,4.915877342224121,0.1800128072500229,0.743618905544281,13.194294929504395,4.775315761566162,-315.75676212878574
15.0,1.4882389307022095,-245.45111957593747,15.0,15000,0.12317828834056854,0.6287128329277039,55.093476988763214,5.652000427246094,0.026270585008002556,0.6679220795631409,15.0,10.875995635986328,11.584870338439941,0.44601425528526306,-289.66836182586553,0.10457868874073029,-9.94227409362793,0.0,15,0.07647546380758286,-0.015239004045724869,1000.0,82.57483391573312,1.0,181.6534080505371,5.552267551422119,0.20813386142253876,0.73968106508255,11.385135650634766,5.398076057434082,-289.66836182586553
16.0,1.5121338367462158,-225.60023707316913,16.0,16000,0.11400509625673294,0.6195763945579529,72.16300046835656,6.221332550048828,0.027886755354071244,0.6199749708175659,16.0,11.603859901428223,12.43639850616455,0.307789146900177,-271.5317957398131,0.10429022461175919,-11.2241792678833,0.0,16,0.11257699877023697,0.07569537311792374,1000.0,82.66369413616842,1.0,193.5553469657898,5.830403804779053,0.16009770333766937,0.739172637462616,15.466815948486328,5.709686756134033,-271.5317957398131
17.0,1.5441312789916992,-205.97867090371363,17.0,17000,0.11087986081838608,0.6508252620697021,107.96638780757455,6.779823303222656,0.02575295069895359,0.6498112678527832,17.0,12.924907684326172,13.804361343383789,0.5179852247238159,-253.68068874806121,0.10579347610473633,-12.706550598144531,0.0,17,0.09225067496299744,-0.09645820409059525,1000.0,82.6036320815903,1.0,205.8020884990692,6.178500175476074,0.20487992465496063,0.7361798286437988,8.361258506774902,6.0411834716796875,-253.68068874806121
18.0,1.6015620231628418,-189.38179575886252,18.0,18000,0.09154690057039261,0.683427095413208,92.76508170360623,6.074949264526367,0.026270585008002556,0.6525812745094299,18.0,14.946294784545898,15.711387634277344,0.3559070825576782,-286.5447684136773,0.10604660958051682,-13.248656272888184,0.0,18,0.016659526154398918,-0.02738974057137966,1000.0,82.40623442746306,1.0,218.4300754070282,6.465639114379883,0.17451919615268707,0.7407128214836121,18.861270904541016,6.409590721130371,-286.5447684136773
19.0,1.7019833326339722,-165.81547434873565,19.0,19000,0.08221367001533508,0.639893114566803,258.3783110335479,5.584094047546387,0.02575295069895359,0.6350029110908508,19.0,16.323102951049805,17.13857078552246,0.3402257561683655,-245.8500833930407,0.1095554307103157,-13.790653228759766,0.0,19,0.12418806552886963,0.13657408952713013,1000.0,82.714691259458,1.0,229.7052640914917,6.1503190994262695,0.22323036193847656,0.7399518489837646,21.00433349609375,6.140829563140869,-245.8500833930407
20.0,1.7009824514389038,-138.50879367568442,20.0,20000,0.08299267292022705,0.619511067867279,380.3181391122895,6.326563358306885,0.02733727610437334,0.6015333533287048,20.0,18.02859878540039,18.831514358520508,0.3216867744922638,-228.85283582932325,0.11005460470914841,-16.044193267822266,0.0,20,0.22242243587970734,0.14253374934196472,1000.0,83.02261902512679,1.0,240.89820623397827,5.459950923919678,0.20472931861877441,0.7357699275016785,22.94837188720703,5.511774063110352,-228.85283582932325
21.0,1.7461729049682617,-108.45647530034496,21.0,21000,0.053649235516786575,0.5922028422355652,492.589892206444,6.031567573547363,0.027886755354071244,0.5971137881278992,21.0,19.182086944580078,19.947486877441406,0.5357142090797424,-239.36669566130973,0.1067395731806755,-16.5118350982666,0.0,21,0.25021544098854065,0.26916494965553284,1000.0,83.28294168432156,1.0,252.15247654914856,5.487215042114258,0.2023109793663025,0.7457571625709534,24.638944625854492,5.4740777015686035,-239.36669566130973
22.0,1.7398948669433594,-82.73847483108956,22.0,22000,0.0605706088244915,0.5785640478134155,457.3395350232739,6.867569446563721,0.02901906944733551,0.6162675023078918,22.0,20.31096649169922,21.17050552368164,0.5463554859161377,-221.2475346979643,0.10781276226043701,-18.165315628051758,0.0,22,0.20504069328308105,-0.002222418785095215,1000.0,83.53401163125808,1.0,263.3657784461975,5.334503650665283,0.25184446573257446,0.7405979633331299,25.86758804321289,5.255541801452637,-221.2475346979643
23.0,1.7326242923736572,-60.24845844923567,23.0,23000,0.05375973880290985,0.5460895895957947,434.53190195154986,7.488615989685059,0.02733727610437334,0.5638311505317688,23.0,21.570526123046875,22.377363204956055,0.6440533399581909,-214.04141328181595,0.10676919668912888,-20.004981994628906,0.0,23,0.1663447767496109,0.2168884426355362,1000.0,83.762188294171,1.0,274.58690452575684,5.0961833000183105,0.21473723649978638,0.7362886667251587,27.57988166809082,5.145423889160156,-214.04141328181595
